title,date,keywords,abstract,multilingual_abstract,source_file,year
웰다잉 저해 요인의 관련성에 관한 융합 연구,2019,"['웰다잉', '좋은 죽음', '삶의 질', '호스피스 완화의료', '노화', '저해요인', 'Dying Well', 'Good Death', 'Quality of Life', 'Palliative Care', 'Aging', 'Hindrance Factor']","본 연구는 좋은 죽음을 맞이하고 싶어 하는 사람에게 웰다잉을 하지 못하도록 저해하는 요인이 무엇인지 파악하고자 한다. 연구대상은 전국 17개 시와 도의 만 19세 이상 만 75세 미만의 성인 1,000명을 대상으로 선정하였다. 설문구성은 일반적 특성 4문항과 리커트의 7점 척도를 활용한 웰다잉의 저해요인과 관련된 20문항으로 구성하였다. 분석은 기술통계, 상관분석, 의사결정나무 분석을 수행하였다. 연구결과는 웰다잉을 저해하는 요인들에 관한 문항 중 퇴행성 질병(치매 등)은 5.502점, 통제력 상실(정신신체)는 5.268점 등으로 나타났다. 웰다잉 저해요인들 간의 상관성 분석에 있어서는 안 좋은 부부관계와 안 좋은 자녀관계, 죽음교육을 받지 못함과 의료정책 홍보부족(웰다잉), 안 좋은 자녀관계와 사람들의 무관심의 순서로 유의한 양의 상관관계가 높게 나타났다. 이러한 연구결과를 고려하여 좋은 죽음을 맞이하기 위한 죽음교육을 구성 및 실시한다면 사회전체가 좋은 죽음을 위한 인식과 실천적 삶을 위해 노력하고 삶과 죽음 교육의 확대가 이루어 질 것으로 사료된다.","The purpose of this study is to determine the inhibiting factors of dying well for people who want to have a good death. The final respondents in this study were sampled using stratified proportional allocation using a stratified random sampling method, and 1,000 adults aged between 19 and 75 years were selected. The questionnaire used consisted of four items on general characteristics and 20 items related to the inhibiting factors of dying well scored on a 7-point Likert scale. Analysis was conducted using descriptive statistics, correlation analysis, and decision tree analysis. Results showed that, among the inhibiting factors of dying well, degenerative diseases (such as dementia) and loss of control (mental  physical) scored 5.502 and 5.268 points, respectively the highest significant positive correlation was found between bad marital relationship and bad relationship with children, followed by did not receive death education and lack of medical policy promotion (dying well) and bad relationship with children and indifference of others. Considering these findings, it appears that the whole society will make efforts to improve the perception and practice of good death, and life and death education will be expanded if death education for dying well is organized and implemented.",decision_tree_2019_academic_riss.csv,2019
에이다 부스트를 활용한 건설현장 추락재해의 강도 예측과 영향요인 분석,2019,"['건설안전', '추락재해', '데이터 사이언스', '기계학습', '에이다 부스트', 'Construction Safety', 'Fall Accidents', 'Data Science', 'Machine Learning', 'Adaboost']",본 연구는 추락재해에 영향을 미치는 다양한 변수들을 고려하여 특징 중요도를 도출하고 중대 재해 요인을 분석하였다. 추락재해로 인해 발생한 업무상 재해 정도를 예측하고 분류하기 위해 의사결정나무를 에이다 부스트에 결합하고 HyperOpt를 활용하여 하이퍼 파라미터를 최적화하고 계층별 k-겹 교차검증을 조합하여 일반화하였다. 특징 중요도는 Permutation 기법으로 추출하여 추락재해에 영향을 미치는 요인들을 분석하였다.,"The construction industry is the highest safety accident causing industry as 28.55 portion of all industries accidents in Korea. In particular,falling is the highest accidents type composed of 60.16 among the construction field accidents. Therefore, we analyzed the factors of majordisaster affecting the fall accident and then derived feature importances by considering various variables. We used data collected from KoreaOccupational Safety  Health Agency (KOSHA) for learning and predicting in the proposed model. We have an effort to predict the degree of occupational fall accidents by using the machine learning model, i.e., Adaboost, short forAdaptive Boosting. Adaboost is a machine learning meta-algorithm which can be used in conjunction with many other types of learningalgorithms to improve performance. Decision trees were combined with AdaBoost in this model to predict and classify the degree ofoccupational fall accidents. HyOperpt was also used to optimize hyperparameters and to combine k-fold cross validation by hierarchy. Weextracted and analyzed feature importances and affecting fall disaster by permutation technique. In this study, we verified the degree of fall accidents with predictive accuracy. The machine learning model was also confirmed to beapplicable to the safety accident analysis in construction site. In the future, if the safety accident data is accumulated automatically in thenetwork system using IoT(Internet of things) technology in real time in the construction site, it will be possible to analyze the factors andtypes of accidents according to the site conditions from the real time data.",decision_tree_2019_academic_riss.csv,2019
머신러닝을 이용한 신경계통의 질환 퇴원환자의 중증도 보정 재원일수 예측 모형 개발,2019,"['재원일수', '신경계통의 질환', '동반상병 보정', '머신러닝', '중증도 보정 예측 모형', 'Length of Stay', 'Diseases of the Nervous System', 'Comorbidity Index', 'Machine Learning', 'Severity-Adjusted Predictive Model']","본 연구는 머신러닝을 이용하여 동반상병 보정 방법에 따른 중증도 보정 재원일수 예측 모형을 개발하고 이를 평가하여 중증도 보정 재원일수 예측 모형 개발의 알고리즘을 제시하기 위해 수행되었다. 본 연구를 위해 2006년부터 2015년까지 10년간의 질병관리본부 퇴원손상심층조사 자료를 수집하였으며, 재원일수 관리가 시급한 신경계통의 질환을 대상으로 중증도 보정 재원일수 예측 모형을 개발하였다. 신경계통의 질환 퇴원환자의 중증도 보정 재원일수 예측 모형 개발 시 동반상병 보정 방법은 CCI, ECI, CCS 진단군 분류 기준 등 3가지, 머신러닝 분석기법으로는 회귀분석, 의사결정나무, 랜덤 포레스트, 서포트 백터 회귀분석, 신경망 등 5가지를 적용하여 모형을 개발하고 개발된 모형을 평가하였다. 모형 평가 결과 CCS 진단군 분류 기준 동반상병 보정 방법 및 신경망을 이용하여 개발한 중증도 보정 예측 모형의 모형 설명력(R-square)이 가장 높았으며, 모형의 예측력이 가장 우수한 것으로 나타났다. 따라서 중증도 보정 재원일수 예측 모형 개발 시 CCS 진단군 분류 변수를 이용한 동반상병 보정 방법을 이용하여 중증도 보정 예측 모형을 개발하는 것이 필요하며, 머신러닝의 다양한 분석 기법 등을 이용하여 예측력 높은 중증도 보정 예측 모형을 개발하여 재원일수 변이요인 파악 등 재원일수 관리를 위해 활용하는 것이 필요하다.","This study aims to develop a severity-adjusted length of stay predictive model according to comorbidity index by using machine learning and propose a algorithm of severity-adjusted length of stay (LOS) predictive model. The dataset was taken from Korea Centers for Disease Control and Prevention database of the hospital discharge survey from 2006 to 2015 and the severity-adjusted length of stay predictive model was developed for the nervous system patients to need a urgent management for length of stay. when it comes to the severity-adjusted length of stay predictive model about nervous system discharging patients, three tools were used for the severity-adjustment of comorbidity the CCI, the ECI, and the CCS. The models using Regression, Decision Tree, Random Forest, Support Vector Regression, Neural Network as a Machine learning analysis methods were developed and then evaluate. As a result, Severity-adjusted predictive model using CCS as the severity-adjustment of comorbidity and Neural Network method has the highest R-square and has the most excellent prediction capability. In conclusion, there is a need to develop a severity-adjusted predictive model using CCS as the severity-adjustment of comorbidity and make use of severity-adjusted predictive model to has high prediction capability by using various machine-learning analytics.",decision_tree_2019_academic_riss.csv,2019
기계학습 기반 유전자 발현 데이터를 이용한 치주질환 예측,2019,,,"Periodontal disease is observed in many adult persons. However we has not clear know the molecular mechanism and how to treat the disease at the molecular levels. Here, we investigated the molecular differences between periodontal disease and normal controls using gene expression data. In particular, we checked whether the periodontal disease and normal tissues would be classified by machine learning algorithms using gene expression data. Moreover, we revealed the differentially expression genes and their function. As a result, we revealed that the periodontal disease and normal control samples were clearly clustered. In addition, by applying several classification algorithms, such as decision trees, random forests, support vector machines, the two samples were classified well with high accuracy, sensitivity and specificity, even though the dataset was imbalanced. Finally, we found that the genes which were related to inflammation and immune response, were usually have distinct patterns between the two classes.",decision_tree_2019_academic_riss.csv,2019
자아탄력성의 영향요인 탐색 데이터 마이닝 분석의 적용,2019,"['자아탄력성', '데이터 마이닝', '청소년', 'ego-resilience', 'data mining', 'adolescents']","본 연구에서는 한국아동청소년패널조사(KCYPS)의 대규모 데이터를 데이터마이닝 기법을 이용하여 자아탄력성에 영향을 미치는 유의미한 요인을 밝히고자 하였다. 한국아동청소년패널조사 자료의 연구의 대상은 패널의 제5차(중2 2,070명) 자료를 통해 패널대상자의 영향요인을 분석하고자 하였다. 본 연구의 자료는 SPSS 프로그램을 이용하여 연구대상자의 일반적 특성, 측정도구의 신뢰도, 상관관계 분석 및 의사결정나무 분석을 실시하였다. 본 연구의 결과를 살펴보면, 첫째, 청소년의 자아탄력성에 영향을 미치는 요인을 선별하기 위하여 상관관계를 실시한 결과 개인발달 요인인 정서문제, 자아존중감, 자아정체감, 삶의 목표, 만족도, 발달환경 요인인 양육방식, 또래애착, 학교생활적응과 상관관계가 나타났다. 둘째, 중학교 시기의 자아탄력성에 미치는 영향력을 살펴보기 위하여 의사결정나무 분석을 실시한 결과 개인발달 요인과 발달환경 요인이 영향력을 미치는 것으로 나타났다. 본 연구의 결과는 중학생의 자아탄력성에 의미있게 영향을 미치는 요인이 탐색하고, 청소년의 발달에 따른 자아탄력성의 영향요인 추이를 종합적으로 분석함으로써 향후 청소년의 자아탄력성과 관련된 연구의 방향을 제시해 줄 수 있다.","This study was conducted to examine the significant factors affecting ego-resilience using the data mining technique for large-scale data from the Korean Children  Youth Panel Survey (KCYPS). The KCYPS data of this study were the data elementary school students in the their 5th survey (2,070 8th grade students). The purpose of the study was to analyze the influence factors of elementary, middle, and high school panel subjects and to analyze the trends by year. The results of this study are as follows. First, in order to find the factors affecting ego-resilience in middle school students, the correlation showed that individual development factors such as emotional problems, self-esteem, self-identity, life goals, and satisfaction and developmental environment factors such as parenting style, peer attachment, and school life adaptation were correlated. Second, decision tree analysis was conducted to examine the influence of ego-resilience on middle school students and the results showed that individual development factors and environmental factors were found to be influential. The results of this study suggest a future direction for research related to the ego-resilience of adolescents through examining the factors that affect their ego-resilience from middle school and analyzing the factors affecting ego-resilience.",decision_tree_2019_academic_riss.csv,2019
Bottom-up 방식의 자료포락분석(DEA)을 적용한 고등학교 진로교육 효율성 분석,2019,"['진로교육', '자료포락분석', '효율성', '고등학교', 'Career education', 'Data envelopment analysis', 'Efficiency', 'High school']",,"The aim of this study is to determine the efficiency of high school career education by region, school size, and school location by applying the data envelopment analysis method. To this end, this study used data from 2016, 2017, and 2018 Career Education Current Status Surveys which were conducted in accordance with Article 6 of the Career Education Act. Thus, the research subjects included 988 schools and 24,745 students. In order to analyze the efficiency of career education, this study selected budget, human resources, and hours of education per year as the input variables, along with career activity satisfaction and career experience satisfaction as the output variables. The analysis method such as descriptive statistics, variance analysis, data envelopment analysis, and decision tree analysis were conducted using SPSS Ver. 25.0 and EMS Ver. 1.3. All statistical significance levels were set to .05. The findings from the analysis were as follows. First, as a result of investigating career education efficiency in high schools by cityprovince, it was found that career education is most efficiently operated in Jeollanam-do province, followed by Busan Metropolitan City and Chungcheongbuk-do province. Second, as a result of analyzing career education efficiency by school size, it was found that career education is most efficiently operated in small schools, followed by medium-sized schools and large schools. Third, as a result of investigating career education efficiency by school location, it was found that career education is most efficiently operated in schools located in eup, myeon or islands, followed by schools in large cities and medium-sized cities. Fourth, as a result of examining which variables importantly influence career education efficiency, the most important determinant of high career education efficiency was found to be availability of dedicated space, followed by availability of career and job classes.",decision_tree_2019_academic_riss.csv,2019
효과적 이모션마이닝을 위한 속성선택 방법에 관한 연구,2019,"['텍스트 마이닝', '속성선택', '감성분석', '이모션 마이닝', '분류기', 'Text mining', 'Feature selection', 'Sentiment analysis', 'Emotion mining', 'Classifiers']","블로그, 소셜 미디어 등의 발달로 인해 점점 더 많은 사람들이 본인의 의견이나 감정을 표현하기 위해 온라인상에서 텍스트 문장을 작성한다. 그리고 이같은 온라인 텍스트 문장속에 숨겨져 있는 긍정 또는 부정등의 감성을 찾아내는 연구분야를 감성분석 이라고 한다. 그중에서도 이모션 마이닝은 사람들의 구체적인 이모션을 찾아내는데 초점을 맞춘 연구분야이다. 본 연구에서는 속성선택 방법과 단일 및 앙상블 분류기를 조합하여 효과적인 이모션 마이닝 예측모델을 제시하고자 한다. 이를 위해 두가지 대표적인 오픈 데이터인 Tweet와 SemEval2007 데이터를 이용하여 TF-IDF를 계산하고 백 오브 워즈 (BOW bag-of-words) 형태로 속성 셋을 구성하였다. 그리고 효과적인 이모션 마이닝이 될 수 있는 최적의 속성을 선택하기 위하여 상관관계 기반 속성선택(CFS), 정보획득 속성선택 (IG), 그리고 ReliefF 등 세가지 속성선택 방법을 적용하였다. 선택된 속성을 이용하여 아홉가지 분류기 모델로 이모션 마이닝의 정확도를 비교하였다. 실험 결과, Tweet 데이터는 의사결정나무(DT)가 CFS, IG, ReliefF에 의한 속성을 이용할 경우 정확도가 상승했고, 랜덤서브스페이스(RS)는 CFS, IG에 선택된 속성을 사용할 경우 정확도가 상승했다. SemEval2007 데이터는 ReliefF에 의해 선택된 속성으로 로지스틱 회귀분석(LR)을 적용하였을 때 정확도가 상승했고, 나이브 베이지안 네트워크(NBN)은 CFS, IG에 의한 속성을 사용할 경우 정확도가 상승하였다.","In the era of SNS, many people relies on it to express their emotions about various kinds of products and services. Therefore, for the companies eagerly seeking to investigate how their products and services are perceived in the market, emotion mining tasks using dataset from SNSs become important much more than ever. Basically, emotion mining is a branch of sentiment analysis which is based on BOW (bag-of-words) and TF-IDF. However, there are few studies on the emotion mining which adopt feature selection (FS) methods to look for optimal set of features ensuring better results. In this sense, this study aims to propose FS methods to conduct emotion mining tasks more effectively with better outcomes. This study uses Twitter and SemEval2007 dataset for the sake of emotion mining experiments. We applied three FS methods such as CFS (Correlation based FS), IG (Information Gain),  and ReliefF. Emotion mining results were obtained from applying the selected features to nine classifiers. When applying DT (decision tree) to Tweet dataset, accuracy increases with CFS, IG, and ReliefF methods. When applying LR (logistic regression) to SemEval2007 dataset, accuracy increases with ReliefF method",decision_tree_2019_academic_riss.csv,2019
머신러닝 기반 Lumpy 수요형태의 항공기 수리부속 수요예측 정확도 개선 연구,2019,"['Machine Learning', 'Aircraft Spare Parts', 'Demand Forecast']",,"For the spare parts of aircraft A operated by ROKAF(Republic of Korea Air Force), this research suggests the application of machine learning technique rather than that of time series technique in order to improve demand forecast accuracy of spare parts whose demand pattern is lumpy. Demand patterns are divided into four categories by applying Average Inter-Demand Interval(ADI) and Coefficient of Variation(CV). Only for the lumpy parts, this study applies various analysis models selected from demand history, and the probability of demand occurrence for each period for lumpy parts is predicted by applying machine learning techniques. As a result of the experiment, lumpy or erratic pattern appeared to be higher in aircraft spare parts, and smooth parts with stable demand appeared relatively lower. In addition, logistics regression, linear discriminant analysis, and decision tree technique showed a relatively better accuracy, and machine learning technique improved prediction accuracy about 5 higher than time series technique, thus proving that machine learning technique is an effective technique to for lumpy spare parts demand forecast.",decision_tree_2019_academic_riss.csv,2019
데이터마이닝을 활용한 대졸자 취업에 영향을 미치는 요인에 관한 연구 봉사활동의 중요성,2019,"['데이터마이닝', '취업요인', '대졸자 취업률', '대학생 봉사활동', 'Data mining', 'Employment factor', 'Employment rate of university graduates', 'Volunteer services']","그 날에 주님께서 그에게 자비를 내리시기를 바랍니다. 그대는 그가 에베소에서 얼마나 많이 봉사했는가를 잘 알고 있습니다. (디모데후서 118) 갈수록 심화되고 있는 대졸 취업난은 좀처럼 개선될 기미를 보이지 않고 있고 취업을 준비하는 대학생들뿐만 아니라 한국사회 전체의 문제로 인식되고 있다. 대학정보 공시제도를 시행함에 따라 취업률과 가장 직접적인 관계를 가지고 있는 대학에서는 취업역량 강화를 위하여 다양한 프로그램이나 정책들을 시행하고 있으나 실제로 취업 준비생들에게 긍정적인 영향을 미치고 있는지에 대한 실효성 검증은 부족한 상황이다.따라서 본 연구에서는 대구 소재의 K대학교에서 시행하고 있는 취업역량 강화프로그램의 측정항목들을 입력변수로 데이터마이닝 기법인 의사결정나무와 로지스틱 회귀분석 기법을 적용하여 항목들이 얼마나 취업에 영향을 미치고 있는지를 분석하였고, 어떤 항목들이 가장 취업에 큰 영향을 주는 핵심요인인지 파악하였다. 그 결과, 진로취업 역량과 전공역량에 이어 봉사역량이 취업에 유의한 영향을 미치는 것으로 나타났다.","May the Lord grant him to find mercy from the Lord on that day. And you know very well the services he rendered in Ephesus. (2 Timothy 118) The unemployment crisis of university graduates is being exacerbated and becoming a social issue, even though they can get much support by a variety of government policies on employment. College students spend a great deal of time and expense to build up qualifications for job acquisition. Korean universities offer supporting policies and diverse programs for the purpose of assisting students to reinforce their competencies for employment. However, few empirical studies have conducted to demonstrate that employment supporting programs have positive effects on university students job acquisition apparently. This study investigated the effectiveness of measurement factors evaluating students competency from a program implemented in K university in Daegu, South Korea. We used logistic regression analysis and decision tree model to analyze the influences of measurement factors on job acquisition. As a result, volunteer services had significant impacts on employment following careeremployment competency and specialty.",decision_tree_2019_academic_riss.csv,2019
씬트라조약에 관하여에 나타난 워즈워스의 애국심,2019,"['Wordsworth', 'Patriotism', 'Cosmopolitanism', 'Concerning the Convention of Cintra', 'Richard Price', 'Edmund Burke', 'Spanish Uprising', 'The Napoleonic Wars']",,"This paper examines Wordsworths idea of patriotism in his Concerning The Convention of Cintra (1809) in the context of the political debate between Richard Price and Edmund Burke over the nature of patriotism. I survey the idea of patriot from its Greco-Roman etymology to its various usages in 18th-century Britain before comparing Prices idea of cosmopolitan patriotism based on universal benevolence with Burkes chivalric patriotism based on filial love and regional loyalty. I then turn to Coleridges idea of modern patriotism, which illuminates the cosmopolitan aspects of Wordsworths patriotism in the early 1790s. A passage in Wordsworths The Prelude (1805) agonizingly recollects the moment of moral dilemma in 1793 when he heard the news of the debacle of the British army. His use of Burkean expressions such as this most unnatural strife and the blessed tree of my beloved country clearly indicate that his cosmopolitan patriotism was seriously weakened in the aftermath of Napoleons coronation in 1804. This position, however, was decisively reversed four years later in his Concerning The Convention of Cintra where he reaffirms his republican sympathy in his enthusiastic support for the Spanish-Portuguese peoples brave resistance to the invading Napoleonic army, reclaiming the cosmopolitan patriotism he had begun to lose sight of when he began to be disillusioned with the French Revolution.",decision_tree_2019_academic_riss.csv,2019
Security Cooperation Model Based on Topology Control and Time Synchronization for Wireless Sensor Networks,2019,"['Security cooperation model', 'time synchronization', 'topology control', 'WSNs.']",,"To address malicious attacks generated from wirelesssensor networks (WSNs), in this paper, we study the difficulty ofdetecting uncoordinated behavior by using a model that is unreliableand has uncontrollable accuracy, trustless control, and an inextensibleprotocol. A security collaboration model involving coupledstate vectors associated with topology control and time synchronizationis proposed. The networks achieve synchronizationusing weights and by controlling the number of goals. The simplecalculation of time synchronization values between neighboringnodes serves as the basis for judging the behavior of the nodetopology control. The coupling state vector calculation is the coreof the model. The topology coupling strength rate, signal intensityreduction, clock drift, and clock delay are combined to form a comprehensivemodel. The network energy consumption is reduced byupdating the coupling state vector regularly. The coupling cooperationthreshold is set to make security decisions and effectivelydistinguish between attack nodes and dead nodes. Thus, to ensurethe security and reliability of the network, we present a securitycooperation collection tree protocol (SC-CTP) scheme that maintainsa trusted environment and isolates misbehaving nodes. Thesimulation results show that the model can detect malicious nodeseffectively, has a high detection rate, and greatly reduces the energyconsumption of the whole network. In order to verify the effectivenessof the proposed model, a large-scale wireless sensor networkwith 200 nodes was deployed on a campus. The proposed modelwas applied to optimize the deployment of key nodes on the campus.Furthermore, a candidate set of these nodes were selected toachieve coupling cooperation of key goals. This test verified the reliabilityof the model, its customizable accuracy, and the reliabilityof the control.",decision_tree_2019_academic_riss.csv,2019
운전자의 전방 미주시로 인한 사고 시뮬레이션을 위한 차량추종 모형 개발 연구,2019,"['교통사고 시뮬레이션', '차량추종 모형', '운전자 부주의', '운전자의 주시행태', '교통 시뮬레이션', 'accident simulation', 'car-following model', 'driver distraction', 'driver’s glance behavior', 'traffic simulation']","최근 자율주행 차량 기술의 발전과 더불어 새로운 시스템의 개발과 안전성능 검증을 위한 교통 시뮬레이션에 대한 수요가 증가하고 있으나, 기존의 차량추종 모형을 사용하는 교통 시뮬레이션들은 차량 간 추돌과 같은 위험상황들을 모사하는 데에는 한계를 지니고 있다. 본 논문에서는 시뮬레이션에 대한 이러한 새로운 수요를 반영하기 위해, 운전자의 행태를 모사하여 사고 상황을 비롯한 위험상황을 재현할 수 있는 차량추종 모형을 제안하고자 한다. 특히, 본 논문은 다양한 사고유형들 중에서도 운전자의 전방 미주시 행태로 인해 발생하는 차량 간 후미 추돌사고를 재현하는 것을 목적으로 하고 있다. 먼저, 운전자의 주시행태에 대한 분석을 수행하였으며, 이를 위해 VTTI (Virginia Tech Transportation Institute)에서 제공하는 100대 차량의 일상주행연구 데이터를 활용하였다. 분석 과정에서 운전자의 주시행태에 영향을 미치는 다양한 요소들을 도로 환경 변수들과 차량주행 변수들로 구분하였으며, 계층적 의사결정 나무 분석을 수행하여 주요 변수들을 선별하고 11개의 주행 시나리오들을 도출하였다. 각각의 주행 시나리오별로 운전자의 주시행태 모형을 결정하였고, 이를 과포화 고속도로 교통류 알고리즘(Oversaturated Freeway Flow Algorithm, OFFA)의 차량추종 모형과 결합시켜 Distracted-OFFA를 제안하였다. 시뮬레이션 수행 결과, 새로 개발된 모형이 후미 추돌사고를 비롯한 위험상황들을 재현할 수 있음을 확인할 수 있었다. 본 연구는 운전행태에 대한 분석을 바탕으로 사고재현 시뮬레이션과 사고발생 예측의 가능성을 제시하였다는 점에서 의의가 있으며, 추후 활발한 후속 연구가 필요할 것으로 보인다.","Recently demand for traffic simulation for development and validation of the safety performance of new system increases along with the development of autonomous vehicles. However, the existing traffic simulations with the current car-following models have limitations as they cannot simulate risky situations including vehicle collisions. In this paper, we propose a car-following model to demonstrate the drivers behavior and simulate traffic accidents in line with the demand. Among the various types of accidents, we focus especially on the rear-end collision caused by the drivers distraction. To model the drivers distraction, we firstly analyze the divers glance behavior using the 100-Car Naturalistic Driving Study data provided by the Virginia Tech Transportation Institute. Various elements affecting the drivers glance behavior are divided into road environmental and vehicle movement variables according to their temporal range and analyzed differently. Based on the result, a hierarchical decision tree analysis is conducted to derive the driving scenarios by glance behavior. Eleven scenarios are derived, and the driver glance models are developed for each of them. We propose the distracted-OFFA by combining the driver glance model with the base car-following model of Oversaturated Freeway Flow Algorithm (OFFA). The results show that the proposed model can regenerate risk situations including rear-end collisions, and this study has contribution in that it shows the potential to simulate risk situations based on drivers behavior and to predict accident occurrences. Accordingly, meaningful achievements are expected with further researches.",decision_tree_2019_academic_riss.csv,2019
쑤저우 정원의 세계유산 OUV와 보호관리의 운영방식,2019,"['보전', '세계유산', '완전성', '정비', '중국 역사정원', '진정성', 'Authenticity', 'Chinese Historic Garden', 'Conservation', 'Integrity', 'Maintenance', 'World Heritage']","본 연구는 쑤저우 정원의 세계유산 가치와 정원유산 보호관리의 운영방식 고찰을 목적으로 진행하였으며 연구 결과는 다음과같다.첫째, 세계유산으로서 쑤저우 정원은 중국 역사의 독보적 계층인 문인의 취향과 생활상이 양쯔강 동쪽 하구 지역의 자연환경과얼마나 훌륭하게 교융하고 있는지 보여줌으로써 OUV를 증명하였다. 더하여 고유한 중국의 정원술과 정원을 매개로 한 국제문화의교류 현상을 보여주었다.둘째, 정원의 진정성 있는 복원은 가까운 과거에 남긴 기록물이 있었기에 가능한 일이었다. 동시대의 언어로 서술하고 사진이나드로잉 등의 매체를 이용한 이미지를 통해 유산의 묘사한 20세기 기록물은 정원 복원에 결정적 역할을 하였다.셋째, 1950년대부터 시작된 쑤저우 정원의 보호관리는 건물 등의 구성요소 복원, 식물소재 및 식재술의 복원, 수목의 기록조사를통한 목록 작성, 현판, 가구 등의 소품 정비, 수질개선과 수경관 복원사업까지 단계적으로 상세하게 진행되었다.넷째, 세계유산 등재 이후부터는 정원의 보호관리가 두 방향으로 진행되었다. 하나는 행정 관리체계의 재편과 정원 관련 법제의제정을 통해 등재유산을 엄격하게 보호관리하고 있는 것이고 다른 하나는 역사정원을 쑤저우시의 도시기본계획과 도시 정체성 확립에활용하고 있다는 것이다. 보호부터 합리적 이용에 이르기까지 세분된 보전원칙과 전면보호와 정비보호, 유적지 보호와 같이 보호의강도를 구분함으로써 보전 유산의 범주를 크게 확장시켰다.","This study was conducted for the purpose of examining the Outstanding Universal Value, World Heritage Values, in Suzhou classical gardens and the operational method of the protection management of historic gardens, and the results of the study are as follows The first, as a world heritage, Suzhou gardens proved OUV by showing the taste and lifestyle of the literati, the unique class of Chinese history, to the natural environment of the East Yangtze Delta region. In addition, it showed the exchange of international culture with unique Chinese garden techniques.Second, a authentic reconstruction of garden have original value because it exist records of the near past. The 20th-century archives described by the contemporary language and describing the heritage through images using such media as photography and drawing played a decisive role in restoring gardens.Third, the protection management of Suzhou gardens, which began in the 1950s, was carried out in detail, including the reconstruction of components such as buildings, the restoration of plant materials and horticulture technique, the creation of a list through the records of trees, the maintenance of props such as plaque, furniture, and the project to improve water quality and restore waterscape.The last, after the World Heritage inscribing, Gardens protection management was proceeded in two directions. One is that through the reorganization of the administrative management system and the enactment of laws related to Suzhou classical Gardens, the listing heritage is strictly protected and managed, and the other is that the historical gardens are used to establish urban masterplan and urban identity in Suzhou. The range of garden properties greatly expanded by distinguishing the principle of conservation from protection to rational use and the grade of protection, such as whole protection, maintenance protection and protection of historical sites.",decision_tree_2019_academic_riss.csv,2019
Development of Fog Detection Algorithm during Nighttime Using Himawari-8AHI Satellite and Ground Observation Data,2019,['Hybrid fog detection algorithm . Himawari-8/AHI . DCD . Optimized thresholds and weights'],,"In this study, we developed a hybrid nighttime fog detection algorithm based on the optical and textural characteristics of fog from Himawari-8 advanced Himawari imager (AHI) data and ground temperature data. The Dual Cannel Difference (DCD) caused by the emissivity difference between the 3.9 and 11.2 m is the main evaluation element for fog detection. And, the local standard deviation of Brightness Temperature (BT) and difference between fog top BT and ground temperature (sea surface temperature) were used to distinguish between fog and low cloud. The thresholds and weights of the three evaluation elements were initially determined by visual inspection of fog cases and optimized through receiver operating characteristics analysis using training cases. Although the level of fog detection differs depending on the fog intensity and weather conditions, the quantitative evaluation of results using ground observed visibility data showed that average probability of detection and false alarm ratio are 0.64 (0.24  0.89) and 0.56 (0.33  0.71), respectively. We performed sensitivity tests for fog detection methods because the detection levels can be affected by fog detection method. As a result, the Weighted Sum Method (WSM) showed a slightly lowered detection level compared to that of the Simple Decision Tree (SDT), average differences, hit rate, hanssen-kuiper skill score, threat score, and bias are 0.31, 0.01, 0.12, and 2.07, respectively. And more works are needed for the improvement of fog detection levels through the sophistication of thresholds and weights using more cases, because detection level is sensitive to fog cases.",decision_tree_2019_academic_riss.csv,2019
인공신경망을 활용한 기상 및 화재 데이터기반의 화재발생 확률 예측,2019,"['화재 예측', '기상 및 화재 데이터', '인공신경망', '상대절대오차', 'Fire Prediction', 'Weather and Fire Data', 'Artificial Neural Network', 'Relative Absolute Error']","최근 국내의 화재 발생 현황으로 매 년 40,000건 이상의 화재사고가 꾸준히 발생하고 있으며 이로 인해 상당한 인명피해와 재산피해가 발생하고 있다. 본 논문은 이에 대한 예측 및 대응시스템 구축을 위해 2008년 1월 1일부터 2017년 12월 31일까지 수집된 서울시 화재데이터와 기상데이터를 활용하여 서울시의 화재발생 확률을 예측하는 인공신경망 모델을 개발하였다. 매 시간 단위로 수집된 기상데이터와 화재발생 여부를 알 수 있는 화재데이터를 통합한 통합데이터를 생성하였고 70,484건의 데이터를 인공신경망 학습에, 30,459건의 데이터를 평가에 사용하였다. 본 논문의 결과물은 월, 일, 시, 온도, 습도, 풍속변수를 사용하여 3개의 은닉층으로 구성된 인공신경망을 거쳐 0100 사이의 화재발생 확률을 계산한다. 모델 성능 평가에는 상대 절차 오차(Relative Absolute Error, RAE)가 사용되었으며 인공신경망 모델이 의사결정트리에 비하여 성능이 우수한 것으로 나타났다.","Today, more than 40,000 fire accidents occur every year, resulting in considerable casualties and property damage. This study develops an artificial neural network model to predict the probability of fire in Seoul City using fire and weather data collected from January 1, 2008, to December 31, 2017. The integrated dataset combines weather data collected every hour with fire data to determine the probability of a fire 70,484 data are used for artificial neural network learning while 30,459 are used for evaluation. The analysis calculates the probability of a fire between 0 and 100 based on the information yielded by an artificial neural network comprising three hidden layers, with the month, day, hour, temperature, humidity, and wind speed used as variables. Relative Absolute Error (RAE) is used to evaluate the performance of the model, which reveals the neural network model s superiority over the decision tree method.",decision_tree_2019_academic_riss.csv,2019
