title,date,keywords,abstract,multilingual_abstract,source_file
전문직이 된 흡혈귀 -<뱀파이어 검사>에서 나타나는 K-뱀파이어와 법의 관계-,2016,"['K-뱀파이어', '<뱀파이어 검사>', '<뱀파이어 탐정>', '<박쥐>', '「드라큘라」', '부정부패', '검사', '절대적 법', '욕구', 'K-vampire', 'Vampire Prosecutor', 'Vampire Detective', 'Thirst', 'Dracula', 'social corruption', 'prosecutor', 'absolute law', 'desire']",,"Vampires have come a long way. From literary and filmic depictions as black-caped, coffin-dwelling creatures of the night, in recent years vampires have come to live among us. Rather than being seen as threatening predators, contemporary vampires have found ways to live among humans, and are now students, have jobs, have families, and contribute to society. And yet their difference from mortals and their special capabilities give this “new vampire,” often stronger and immortal, the option to do good or evil within human society. The “K-vampire,” the new vampire with a Korean twist, has largely taken shape in the last decade, borrowing primarily from Western examples but also taking a uniquely Korean phenotype. Some of the recent K-vampires are professionals, indeed doctors, priests, prosecutors, and private detectives. In this essay, I focus on the OCN television series Vampire Prosecutor (Season 1, 2011) to explore the meaning of a vampire in the role of a law-enforcer, of a professional tasked with maintaining law and order in human society. The series operates as an explicit critique of corruption in Korean society, and the character in the title role is an impeccable prosecutor who believes in the absolute rule of law despite the prevailing surroundings. What are the options for rule by law in a society where most legal officials may be corrupt, and what does it mean that a vampire is placed in the title role to fight such corruption?",k-means_2016_academic_riss.csv
포스트 한류와 K-literature의 미학적 원형 탐색,2016,"['흰그늘(white-shadow)', '포스트 오리엔탈리즘', '포스트 한류', 'k-literature', '지구문화론', '지구화시대', 'White-shadow', 'Post orientalism', 'Post Korean-wave', 'Global culture studies', 'Globalization era']","21세기에 들어서면서 지구화 시대가 현실화 되고 있다. 지구화는 근대 국민국가의 경계를 넘어 지구적 차원에서의 새로운 질서와 생활양식의 출현을 가리킨다. 지구화의 전개는 지구문화론의 필요성을 제기한다. 지구문화론은 다양한 정치, 경제, 문화적인 생활양식의 초국가적 이동, 지구적인 것과 지방적인 것의 상호 영향관계 등에 따라 지속적으로 새롭게 형성되는 특성을 지닌다.  한류는 지구화 시대에 한국에서 출발한 지구문화론의 구체적 현상으로서 의미를 지닌다. 한류가 지구문화론으로 분명하게 자리 잡기 위해서는 오리엔탈리즘을 넘어서서 지구화시대의 세계 문화 모델을 창조하는 주역이 될 때 가능하다, 이것은 한류가 대중문화의 범주를 넘어 문학, 예술, 전통 철학 등의 고급문화까지 확산될 때 가능할 것이다. 이 논문은 이러한 문제의식 속에서 먼저, 서양의 이분법을 넘어 지구화 시대에 대응하는 포스트오리엔탈리즘으로서 한류의 특성과 지향성을 논의한다. 다음으로는 포스트 한류의 중심에 해당될 수 있는 K-literature의 미학적 원형성에 해당하는 ‘흰 그늘’에 대해 김지하의 문예이론을 중심으로 살펴보고자 한다. 김지하는 이천년대 들어 우리 문단에서 가장 폭 넓고 심도 깊게 네오르네상스의 주체로서 한류의 역할과 그 미학적 특성에 대한 논의를 개진해왔다. 그가 강조하는 ‘흰 그늘’은 21세기 문명적 위기로부터 신생의 출구를 찾는 위무와 치유의 미학으로서 의미를 지닌다. 이점은 지구화시대에 대응하는 한국발 지구문화론으로서 중요한 가치를 지닌다고 판단된다.","This paper has studied Lee Seong-Seon""s poetic worlds focusing on beomairyeo(梵我一如) thought of Upanishad. The purpose of this study is to investigate the metaphysical characteristics of his nature poems from many other angles. I intended to extend scope of existing research that has been limited to LaoZhuang thoughts(老莊思想) and Buddhism.  Ontic concept of self is highlighted in Lee Seong-Seon""s poems. According to his poem""s statement, the absolute being exists in the inner self and we can reach nirvana via awareness of true self. This character of self is opposed to theory of absence of ego in Buddhism, it is approximation to Atman of Upanishad.  At the same time, the absolute being in his poems have many similarities with Brahman that is regarded as a source of all things, also omnipresent in nature of heaven and earth. These properties of source and omnipresence make him equate nature with the ultimate truth of universe and self. In his poems a oneness with nature has meaning of seeking after truth because of this.  Beomairyeo(梵我一如) thought of Upanishad formed thematic consciousness of his poems, also offered a fundamental vision of nature. These lead us to the conclusion that thought of Upanishad provided a foundation for his unique metaphysical nature poems.",k-means_2016_academic_riss.csv
한국형 온라인 공개 강좌(K-MOOC) 운영 현황과 과제,2016,"['교과운영', '학점', '평생교육', 'K-MOOC', 'MOOC', 'subject operation', 'credit', 'lifelong education']",,"This study provides an analysis of problems and subject matter in the operation of K-MOOC. To this end, it discusses the meaning and historical development of the K-MOOC system. K-MOOC expanded the educational opportunities in Korea, developing from cMOOC, xMOOC, and HMOOC. The United States is the leading country in terms of implementing such a system, as seen in Udacity, Cousera, Edx, and so on. Following this, the study considers the strategies and systems used for K-MOOC. The strategies for K-MOOC are building a prestigious brand of K-MOOC courses, respect for universities’ autonomy, international promotion after domestic service, and gradually providing value-added services. The K-MOOC system includes the Ministry of Education, National Institute for Lifelong Education, Korean Council for University Education, and the K-MOOC planning committee. The study also discusses the problems and current conditions of operation related to K-MOOC, focusing on the educational viewpoint and economic operations adopted, characterization of the subject matters of operation and point recognition, and modification of the human and material resources and legislations.",k-means_2016_academic_riss.csv
The Comparison of M-B CDI-K Short Form and K-ASQ as Screening Test for Language Development,2016,"['Language development disorder', 'Sensitivity and specificity', 'Accuracy']",,"Objective  To investigate the usefulness of the communication domain in the Korean version of Ages and Stages Questionnaire (K-ASQ), and short form of the Korean version of MacArthur-Bates Communicative Development Inventories (M-B CDI-K), as screening tests for language developmental delay. Methods  Data was collected between April 2010 and December 2013, from children who visited either the Department of Physical Medicine and Rehabilitation or the Developmental Delay Clinic, presenting with language development delay as their chief complaint. All the children took the short form of M-B CDI-K and K-ASQ as screening tests, and received diagnostic language assessments including Sequenced Language Scale for Infants (SELSI) or Preschool Receptive-Expressive Language Scale (PRES).Results  A total of 206 children, mean age 29.7 months, were enrolled. The final diagnoses were developmental language disorder, global developmental delay, autism spectrum disorder, cerebral palsy, etc. The M-B CDI-K short form and the communication domain of the K-ASQ had 95.9% and 76.7% sensitivity, and 82.4% and 85.3% specificity, with regards to diagnostic language assessments. The M-B CDI-K short form showed higher negative predictive value and better accuracy than the communication domain of the K-ASQ. Conclusion  The screening ability of K-ASQ was not sufficient for children with language development delay, and the M-B CDI-K short form should be implemented for additional screening.",k-means_2016_academic_riss.csv
"Comparison of Accuracy of the KR-8100P, Nvision K-5001, and KR-1W",2016,"['자동굴절계', '굴절이상', '등가구면', '벡터분석', '정확도', 'autorefractor', 'refractive error', 'spherical equivalent', 'vector analysis', 'accuracy']","목 적: KR-8100P, Nvision K-5001, KR-1W로 측정한 굴절이상도를 자각식 굴절검사와 비교하여 정확 도를 평가하였다. 방 법: 근시성 난시안인 20 ~ 29세 성인 42명(84안, 23.90±2.39세)을 대상으로 내부형 자동굴절계 (KR-8100P), 개방형 자동굴절계(Nvision K-5001), 파면수차계(KR-1W)를 이용하여 굴절이상을 각각 측정 하였고, Power vector를 이용하여 등가구면굴절력을 나타내는 M 성분과 원주굴절력 J0 와 J45 성분으로 변 환하여 분석하였다. 검사기기 측정값의 정확도는 자각식 굴절검사를 기준으로 각각의 기기에서 측정한 값을 비교 분석하였다. 결 과: KR-8100P와 자각식굴절검사의 M, J0, J45 각각의 차이값의 평균은 -0.34±0.42 D, 0.06±0.22 D, -0.08±0.15 D로 모든 성분에서 유의한 차이가 있었고(p<0.05), Nvision K-5001과 자각식굴절검사의 M, J0, J45 차이값은 0.20±0.47 D, -0.03±0.22 D, -0.01±0.16 D로 M 성분에서 차이가 있었고(p<0.05), J0, J45 에서는 차이가 없었다(p=0.17, p=0.68). KR-1W와 자각식굴절검사의 M, J0, J45 차이값은 -0.14±0.39 D, -0.02±0.18 D, -0.02±0.14 D로 M 성분은 차이가 있었고(p<0.05) J0 와 J45 에서는 차 이가 없었다(p=0.43, p=0.05). 각각의 기기로 측정한 M, J0, J45 성분들의 정확성계수는 KR-8100P에서는 0.823, 0.431, 0.294, Nvision K-5001에서는 0.921, 0.431, 0.313, KR-1W에서는 0.764, 0.352, 0.274로 나타났다. 결 론: 자각식 굴절검사를 기준으로 비교한 자동굴절계의 정확도는 KR-1W가 KR-8100P와 Nvision K-5001보다 더 높았고, 검사값의 차이가 통계적으로 유의한 것으로 나타났지만 임상적으로 판단할 때 차이 가 있다고 할 수 없는 정도이기 때문에 자동굴절계는 모두 자각식 굴절검사를 위한 예비검사에 적합하다고 생각된다.","Purpose: To compare the accuracy between subjective refraction and autorefraction using KR-8100P, Nvision K-5001 and KR-1W. Methods: Forty-two subjects (84 eyes) aged 20 to 29 (mean, 23.90±2.39 years) participated in this study. Prospective data were obtained using closed-view autorefractor (KR-8100P), open-field autorefractor (Nvision K-5001) wave front aberrometer (KR-1W) and subjective refraction. The measured refractive errors were converted into power vector (M, J0, J45 components) for data analysis. The accuracy for each instrument was evaluated based on the subjective refraction. Results: There were significant differences between measurements obtained with the subjective refraction and KR-8100P for M, J0 and J45 were -0.34±0.42 D, 0.06±0.22 D, and -0.08±0.15 D (p<0.05). The differences between measurements obtained with the subjective refraction and Nvision K-5001 for M, J0, J45 were 0.20±0.47 D, -0.03±0.22 D, and -0.01±0.16 D, that we found significant difference only in M component (p<0.05). The differences between the measurement of subjective refraction and KR-1W for M, J0, J45 were -0.14±0.39 D, -0.02±0.18 D, and -0.02±0.14 D, that we found significant difference only in M component(p<0.05). Coefficient of accuracy for M, J0, and J45 components of KR-8100P, Nvision K-5001 and KR-1W were 0.823, 0.431, 0.294 and 0.921, 0.431, 0.313 and 0.764, 0.352, 0.274 respectively. Conclusions: The accuracy of autorefractometers based on subjective refraction, KR-1W is more accurate than KR-8100P and Nvision K-5001. Despite a statistically significant difference in mean spherical equivalent measured with three instruments, the differences are clinically near identical, that we suggest three autorefractors are suitable for preliminary examination for subjective refraction.",k-means_2016_academic_riss.csv
쇄골 원위부 골절에 대한 변형긴장대선 수술의 안정력 강화를 위한 K-강선 및 추가 봉합의 효과,2016,"['쇄골', '쇄골 원위부 골절', '변형긴장대선 고정술', 'Clavicle', 'Distal clavicle fracture', 'Modified tension band wiring']",,"Purpose: We attempted to evaluate the clinical results of modified tension band wiring (MTBW) with additional K-wire fixation and suture for distal clavicle fracture. Materials and Methods: Fifty-nine patients with a distal clavicle fracture from May 2009 to December 2013 treated with MTBW were enrolled in this study. Their fracture types were type 2, 12; and type 3, 33; type 4, 8; and type 5, 6 according to Craig classification group II; average age was 47.2 years with a mean follow-up period of 27.9 months. The operations were performed within a mean of 3 . 1 days a fter t rauma. The c linical results were evaluated u sing University of California at Los Angeles scores (UCLA), American Shoulder and Elbow Surgeons scores (ASES) and Korean Shoulder Society scores (KSS) at 1 year after surgery. Results: Radiographic bone union was achieved at a mean of 3.7 months after the operation. In the last observation, their range of motion was forward flexion 159.0o, external rotation 59.8o, and internal rotation 4.3 points, and there were 2 cases of nonunion. Each average functional score was UCLA 31.3 points, KSS 91.6 points, and ASES 93.0 points. Conclusion: For the surgical treatment of distal clavicle fractures, MTBW with additional K-wire fixation and suture is a useful technique allowing early range of motion exercises, minimizing soft tissue damage, and preserving the acromio-clavicular joint.",k-means_2016_academic_riss.csv
유아 발달 선별도구 K-ASQ (한국형 Ages and Stage Questionnaires)의 6세용 질문지 표준화 연구,2016,"['developmental screening', 'parent completed instrument', 'Korean Ages and Stages Questionnaire (K-ASQ)', 'K-ASQ for 6 years old', '발달선별', '부모작성 도구', 'Korean Ages and Stages Questionnaire(K-ASQ)', '6세용 K-ASQ']","본 연구의 목적은 K-ASQ 척도의 6세용 질문지를 표준화하기 위함이다. 서울, 경기, 부산, 대전, 전주에 위치한 유치원, 어린이집, 유아관련 기관 6세 대상(67개월-78개월) 246명을 대상으로 자료를 수집 하였다. 연구결과 문항 전체에 대한 Cronbach alpha 신뢰도 값은 .89이었으며, 영역별로 .63에서 .84로 분포되어 나타났다. 문항반응이론을 통한 문항적합도 결과는 적절하였다. 수렴타당도 분석결과, K-ASQ의 모든 영역이 K-CDI의 모든 하위영역과 유의미한 상관관계를 가지는 것으로 나타났다. 절선을 파악하기 위한 분류통계 결과는 절선 옵션으로서 영역별 평균에서 1.5표준편차와 2표준편차 아래에 해당되는 절선이 적절한 것으로 제시되었다. 따라서 K-ASQ 6세용 질문지는 선별도구로서 적합한 것으로 평가할 수 있었다. 본 연구의 한계점, 추후연구제안, 그리고 이 척도의 활용에 대하여 추가적으로 논의하였다.","The purpose of the study was to develop culturally appropriate and psychometrically sound K-ASQ questionnaire for Korean 6 year olds. A total of 246 parents of young children(67 month to 78 month) from Seoul, Kyongki, Busan, DaJeon, and Jeonju, were included for the analysis. Results showed that Cronbach alpha of total items was .89, variously ranged in domains from .63 to .84 depending on domains. Item appropriateness using fitness results of the Iten Response Theroy(IRT) was appropriate. Correlation with K-CDI, the convergent validity tool was significantly related with all sub-domains. Cutoffs were determined as either 1.5SD or 2SD below the mean. Adequate concurrent validity was determined. In conclusion, 6 year old K-ASQ had appropriate reliability and adequate validity. Related discussion and further study was suggested.",k-means_2016_academic_riss.csv
뇌교육 기반 퇴직준비프로그램 개발을 위한 요구분석: K공사 임금피크제 대상 직원을 중심으로,2016,"['뇌교육(Braineducation)', '퇴직준비프로그램(Retirement Preparation Program)', '임금피크제(Wage Peak System)']",,"This study was conducted to target K Corporation wage peak system demand analysis via a questionnaire prepared for the retirement program developed for employees 229 people. Most respondents has a high interest in the meaning of life. Only the relatively easy access to health care in retirement preparation level and the normal level, there is recognition, retirement preparation levels for retirement if you have a spouse are higher overall economic activity. Therefore, the economic activities marital status was found to be a very important variable in retirement preparation. But in the future the rest of your life satisfaction and material to find the value that everyone can enjoy together rather successful retirement preparation program based on brain development in education there is an urgent need.",k-means_2016_academic_riss.csv
정신건강전문가용 한국판 전문가 삶의 질 척도(K-ProQOL 5)의 타당화,2016,"['전문가 삶의 질', '공감만족', '소진', '간접 트라우마 스트레스', 'ProQOL 5', 'Professional Quality of Life', 'ProQOL 5', 'compassion satisfaction', 'burnout', 'secondary traumatic stress']","본 연구에서는 간접 트라우마 노출에 따른 전문가들의 전반적 삶의 질을 평가하는데 유용한 도구로 알려진 전문가 삶의 질 척도(Professional Quality of Life Scale, ProQOL 5; Stamm, 2010)를 번안하고 타당도와 신뢰도를 검토하였다. 순번안 절차를 통해 번안된 ProQOL 5는 489명의 정신건강전문가에게 실시되었고, 지난 한주 간 1시간 이상 트라우마 생존자를 돕는 직무 수행 경험이 있는 정신건강전문가 299명의 자료를 분석에 사용하였다. K-ProQOL 5 문항들의 양호도, 내적 합치도 계수, 문항-하위요인 총점 상관계수 모두가 양호함을 확인하였다. 또한 요인구조를 검증하기 위해 확인적 요인분석을 실시한 결과, 공감 만족, 소진, 간접 트라우마 스트레스 3요인이 상호상관 관계를 지니는 구조임을 확인하였다. 특히, 소진과 간접 트라우마 스트레스는 상호 높은 정적 상관을 지님에도 불구하고 긍정적 적응 수준을 반영하는 변인들과의 관계에서는 현저한 차이를 보여 개념적으로 구분되는 요인임이 확인되었다. 79명에게서 4주 간격으로 검사-재검사 신뢰도를 검토한 결과 양호한 검사-재검사 신뢰도를 확인하였다. 그리고 하위 척도별 상대적 비교가 가능하도록 절단점수를 산출한 이후에 절단 점수에 따른 하위 집단에서 외상 후 스트레스, 우울, 직무 소진이 유의한 집단 간 차이를 보임을 확인함으로써 절단 점수의 타당도를 확인하였다. 마지막으로 K-ProQOL 5가 지니는 제한점이나 해석상 유의점을 고려하여 본 연구의 의의와 제한점을 기술하고 후속 연구에 대한 제안을 논의하였다.","This study aimed to develop Korean version of the Professional Quality of Life Scale 5 (K-ProQOL 5; Stamm, 2010) and test its validity and reliability. 489 mental health practitioners participated in the research, and responses from 299 participants who had recently seen at least one trauma survivor were used for data analysis. All items of K-ProQOL 5 showed adequate mean, standard deviation, internal consistency and item-total correlations. A confirmatory factor analysis was conducted and yielded a structure of three inter-correlated factors, compassion satisfaction, burnout, and secondary traumatic stress. 79 out of the 299 participants took the test four weeks later to confirm good test-retest reliability. Cut-off scores were identified to help mental health workers to see their relative standing in each sub-test, and the validity of those scores were checked. Finally, implications and limitations of the study and ways of appropriate applications of K-ProQOL 5 were addressed.",k-means_2016_academic_riss.csv
Reliability and Validity of Korean Version of Apraxia Screen of TULIA (K-AST),2016,"['Apraxias', 'Upper extremity', 'Stroke', 'Reproducibility of results']",,"Objective  To evaluate the reliability and validity of Korean version of AST (K-AST) as a bedside screening test of apraxia in patients with stroke for early and reliable detection.Methods  AST was translated into Korean, and the translated version received authorization from the author of AST. The performances of K-AST in 26 patients (21 males, 5 females; mean age 65.42±17.31 years) with stroke (23 ischemic, 3 hemorrhagic) were videotaped. To test the reliability and validity of K-AST, the recorded performances were assessed by two physiatrists and two occupational therapists twice at a 1-week interval. The patient performances at admission in Korean version of Mini-Mental State Examination (K-MMSE), self-care and transfer categories of Functional Independence Measure (FIM), and motor praxis area of Loewenstein Occupational Therapy Cognitive Assessment, the second edition (LOTCA-II) were also evaluated. Scores of motor praxis area of LOTCA-II was used to assess the validity of K-AST.Results  Inter-rater reliabilities were 0.983 (p<0.001) at the first assessment and 0.982 (p<0.001) at the second assessment. For intra-rater (test-retest) reliabilities, the values of four raters were 0.978 (p<0.001), 0.957 (p<0.001), 0.987 (p<0.001), and 0.977 (p<0.001). K-AST showed significant correlation (r=0.758, p<0.001) with motor praxis area of LOTCA-II test. K-AST also showed positive correlations with the total FIM score (r=0.694, p<0.001), the self-care category of FIM (r=0.705, p<0.001) and the transfer category of FIM (r=653, p<0.001).Conclusion  K-AST is a reliable and valid test for bedside screening of apraxia.",k-means_2016_academic_riss.csv
Stability of $MAP/PH/c/K$ queue with customer retrials and server vacations,2016,"['retrial queue', 'vacation queue', 'Markovian arrival process (MAP)', 'PH-distribution', 'positive recurrent']",,"We consider the $MAP/PH/c/K$ queue in which blocked customers retry to get service and servers may take vacations. The time interval between retrials and vacation times are of phase type (PH) distributions. Using the method of mean drift, a sufficient condition of ergodicity is provided. A condition for the system to be unstable is also given by the stochastic comparison method.",k-means_2016_academic_riss.csv
STABILITY OF MAP/PH/c/K QUEUE WITH CUSTOMER RETRIALS AND SERVER VACATIONS,2016,"['retrial queue', 'vacation queue', 'Markovian arrival process (MAP)', 'PH-distribution', 'positive recurrent']",,"We consider the MAP/PH/c/K queue in which blocked customers retry to get service and servers may take vacations. The time interval between retrials and vacation times are of phase type (PH) distributions. Using the method of mean drift, a sufficient condition of ergodicity is provided. A condition for the system to be unstable is also given by the stochastic comparison method.",k-means_2016_academic_riss.csv
CCM key comparison CCM.D-K4 'Hydrometer',2016,,,"<P></P> <P>This report presents the comparison philosophy, methodology, analysis and the results of the designed CCM.D-K4 key comparison that covered the calibration of high resolution hydrometers for liquid and alcoholometers in the density range 600 kg/m<SUP>3</SUP> to 2000 kg/m<SUP>3</SUP> at the temperature of 20°C. The main purpose of this comparison was not only to evaluate the degree of equivalence in the calibration of high accuracy hydrometers between NMI participants, but also to link, were it is possible, the results of previous comparisons to Key Comparison Reference Values (KCRVs) of CCM.D-K4. Eleven NMI laboratories took part in the CCM.D-K4 divided in two groups (petals).</P> <P>With the CCM.D-K4 purpose, two similar sets consisting of three hydrometers for liquid density determinations and an alcoholometer were circulated to the NMI participants as a travelling standard in the time interval from January 2011 to April 2012.</P> <P>Twelve Key Comparison Reference Values (KCRVs) for each petal have been obtained at the density values related to the tested density marks of the transfer standards by the results of participants. The KCRVs and corresponding uncertainties were calculated by the weighted mean in the case of consistent results, otherwise the median was used.</P> <P>The degree of equivalence (DoE) with respect to the corresponding KCRV was determined for each participant and, in this particular comparison, the Weighted Least Squares (WLS) method was used to link the individual DoE of each participant by a continuous function.</P> <P>Significant drift of the transfer standards was not detected.</P> <P>This report also gives instructions on calculating pair-wise degrees of equivalence, with the addition of any information on correlations that may be necessary to estimate more accurately as well as the procedure for linking international comparisons to the CCM.D-K4. Finally an example of linkage to the CCM.D-K4 is given by dealing with the results of the bilateral comparison between INRiM and NMIA, which was added to this comparison so that all participants were engaged after the breakage of the 9340171 artefact.</P> <P>A particularly good agreement was found among the results provided by most of the participants, even if some systematic differences and either underestimated or overestimated uncertainties of the submitted results can be identified with respect to the KCRVs. In general the deviations of the laboratory results to the KCRVs are within of 1/3rd to 1/4th of a scale division and the uncertainty at 95% is usually within half a division. During the analysis of the submitted results, a systematic difference between the first and last immersed mark was also noted, possibly due to a temperature gradient along the stem and/or wetting of the stem around the tested mark, and therefore a corrected claimed uncertainty from each laboratory is expected. However this comparison may help the laboratories to solve some residual or marginal problems as well as to better understand the uncertainty components.</P> <P>The comparison fully supports the calibration measurement capabilities table in the BIPM key comparison database (KCDB). The results can be used to link regional comparisons to this CCM key comparison</P> <H2>Main text</H2> <P> To reach the main text of this paper, click on <A HREF='http://www.bipm.org/utils/common/pdf/final_reports/M/D-K4/CCM.D-K4_Final_Report.pdf'>Final Report</A>. Note that this text is that which appears in Appendix B of the BIPM key comparison database <A HREF='http://kcdb.bipm.org/'>kcdb.bipm.org/</A>.</P> <P>The final report has been peer-reviewed and approved for publication by the CCM, according to the provisions of the CIPM Mutual Recognition Arrangement (CIPM MRA).</P>",k-means_2016_academic_riss.csv
Validity and Reliability of a Selfadministered Food Frequency Questionnaire to Assess Vitamin K Intake in Korean Adults,2016,"['Food frequency questionnaire', 'Vitamin K', 'Validity', 'Reliability', 'Korean adults']",,"This study was conducted to validate a food frequency questionnaire (FFQ) to assess vitamin K intake in clinical and research settings based on data from the Fifth Korea National Health and Nutrition Examination Survey (KNHANES V). We collected a subset of data on informative food items using the 24-hour recall method from adults aged 19 to 64 years from KNHANES V. The cumulative percent contribution and cumulative multiple regression coefficients for vitamin K intake from each food were computed. Twenty-five foods items were selected for the FFQ to assess vitamin K intake. The FFQ was validated against intakes derived from a 5-day food record (5DR) (n = 48). To assess the reliability of the FFQ, participants completed the self-administered FFQ (FFQ1) and a second FFQ (FFQ2) after a 6-month period (n = 54). Data were analyzed using Pearson’s correlation coefficients, the cross-classification method, and Bland-Altman plots. Mean intakes were similar for vitamin K between the FFQ and dietary records, with significant correlations observed (r = 0.652), and cross-classification analyses demonstrated no major misclassification of participants into intake quartiles. Bland-Altman plots showed no serious systematic bias between the administrations of the two dietary assessment methods over the range of mean intakes. FFQ reliability was high, with a Pearson’s correlation coefficient of 0.560. This pilot study shows promising validation and reliability evidence for the use of this FFQ, which is focused on vitamin K intake in adults, as an efficient screening tool in clinical and research settings.",k-means_2016_academic_riss.csv
관개 회귀수 추정을 위한 BROOK90-K의 개발과 검증,2016,"['관개', '회귀수', '유역 물수지', 'BROOK90-K', 'Irrigation', 'Return flows', 'Watershed water balance']",,"This study was conducted to develop a hydrological model of catchment water balance which is able to estimate irrigation return flows, so BROOK90-K (Kongju National University) was developed as a result of the study. BROOK90-K consists of three main modules. The first module was designed to simulate water balance for reservoir and its catchment. The second and third module was designed to simulate hydrological processes in rice paddy fields located on lower watershed and lower watershed excluding rice paddy fields. The models consider behavior of floodgate manager for estimating the storage of reservoir, and modules for water balance in lower watershed reflects agricultural factors, such as irrigation period and, complex sources of water supply, as well as irrigation methods. In this study, the models were applied on Guryangcheon stream watershed. R2, Nash-Sutcliffe efficiency (NS), NS-log1p, and root mean square error between simulated and observed discharge were 0.79, 0.79, 0.69, and 4.27 mm/d respectively in the model calibration period (2001~2003). Furthermore, the model efficiencies were 0.91, 0.91, 0.73, and 2.38 mm/d respectively over the model validation period (2004~2006). In the future, the developed BROOK90-K is expected to be utilized for various modeling studies, such as the prediction of water demand, water quality environment analysis, and the development of algorithms for effective management of reservoir.",k-means_2016_academic_riss.csv
Mid-term quasi-periodicities in the CaII-K plage index of the Sun and their implications,2016,,,"<P>We present results of the fast Fourier transform (FFT), the MEM analysis, and the wavelet analysis (WA), of the temporal variation of the monthly disk integrated 'CaII-K plage-area and enhanced network (EN) area' hereafter called 'plage index' derived by Tlatov et al. (2009), from spectro-heliograms taken in Ca II K line at Kodaikanal Observatory, from February 1907 to April, 1998, In the range >3 months and < decade, the Fourier transform power spectra reveal solar cycle periodicity similar to 122 months, its sub-harmonic similar to 61 months, two short quasi-periodicities (>2 and <4 months), and nine 'intermediate-range' quasi-periodicities (greater than or similar to 4 mo and <11 yr), in the variation of the plage index. The quasi-periodicities include Rieger, Rieger type and quasi-biennial. The presence of quasi-periodicities and the mean values of the periods are confirmed by the maximum entropy method (MEM). The temporal spans of the quasi-periodicities during different solar cycles are determined from the complex Morlet-wavelet analyses. The Rieger quasi-periodicity (150-160 days) appeared during cycle 21 and cycle 22. Each of the quasi-periodicities in the studied range lies close to one or more planetary periodicities (orbital, or spring tidal, or heliocentric conjunction frequency). We discuss possible interpretations of our results, and those of similar results obtained earlier by other authors, towards understanding the mechanisms of excitation of various quasi-periodicities detected in solar variability parameters.</P>",k-means_2016_academic_riss.csv
Role of Voltage and Gas in Determining the Mean Diameter in Sn-58 Bi Intermetallic Compound Nanoparticles for Pulsed Wire Discharge,2016,"['compounds', 'thermomechanical processing', 'microstructure', 'scanning electron microscopy (SEM)', 'Pulsed wire discharge (PWD)']",,"Pulsed wire discharge using Sn-58 Bi wires was used to synthesize intermetallic Sn-58 Bi compound nanoparticles. We investigate that nanopowder particle size is controlled by voltage and gas atmosphere. A large pulsed current was applied to the alloy wires set between the electrodes in two gas atmosphere such as Ar, N2. We were discussed the results based on the k factor. The k factor means Ec/Ev, where Ec and Ev are the charging energy of the capacitor and the vaporization energy of the wire. Nanoparticles whose composition was close to that of Sn-58 Bi were synthesized under N2 atmosphere and 6 kV voltage. In such conditions, the applied energy to the wire was higher than sublimation energy of the wires. Under the other experimental conditions, other phases such as Bi-rich and Sn-Bi compound phases were detected. The major results in this study demonstrate the synthesis of alloy nano powders by using alloy wire.",k-means_2016_academic_riss.csv
"A Study on the priority of core competencies for the ""Korean Hidden Champion(K Champ)"" : Focused on the manufacturing SME's in Gyeongsangnam-do",2016,"['Korean Hidden Champion', 'Manufacturing SMEs', 'Core competencies', 'AHP', 'Gyeongsangnam-do']",,"In a rapidly changing global environment and the massive development in IT technology, Manufacturing SMEs have difficulties in lack of resources and competencies continued to have strong growth potential ""Korean Hidden Champion(K Champ)"". In order to overcome the difficulties of Manufacturing SMEs, we examined the core competencies using the AHP and proposed the K Champ development strategy. The implications in the academic is as follows: First, the suggestions for development strategy plan was drawn for the K Champ's core competencies with the recognized importance by the CEO or business executives. Secondly, the manufacturing SMEs were broken down by industry structural characteristics variables(sales amounts, industry sectors, business types and delivery methods) and the importance was investigated, analyzed and clarified. This study is intended to develop strategies of Gyeongsangnam-do manufacturing SMEs for K Champ such as German 'Hidden Champion'. We identified the importance of the level of core competencies and the coherent alternative policy direction and practical alternative were proposed. These mean the concrete relationship of core competencies for the K Champ transition and suggest a realistic directional needed for the local manufacturing SMEs in the proposed 'Government's Development Policy for Korean Hidden Champion'.",k-means_2016_academic_riss.csv
