title,date,keywords,abstract,multilingual_abstract,source_file,year
예비유아교사의 교직선택동기 군집유형에 따른 교직인성의 차이연구,2017,"['예비유아교사', '교직선택동기', '교직인성', '군집분석\r\npre-service early childhood teachers', 'teacher motivation', 'teacher dispositions', 'cluster analysis']","본 연구는 예비유아교사의 교직선택동기에 따른 집단 간 교직인성의 차이를 살펴보기 위하여 수행되었다. B광역시와 K시에 소재한 4년제 4개 대학교에 재학 중인예비유아교사 243명을 임의표집한 뒤, SPSS 23.0 프로그램을 활용하여 분석하였다.Hair와 Black(2000)가 제시한 위계적 군집분석과 K-means방법을 통하여 군집유형을 도출하였으며, 집단간 차이를 살펴보기 위하여 일원변량분석을 실시하였다. 결과에 따르면 예비유아교사의 교직선택동기에 대한 군집분석을 실시한 결과, 관계중심교직선택 상집단, 업무중심 교직선택 최상집단, 아이교류중심 교직선택 보통집단,교직선택 최하집단, 아이교류최저 교직선택 하위집단 5가지 유형으로 도출되었다.예비유아교사를 대상으로 교직선택동기 군집유형에 따른 교직인성 하위요인 간의차이를 살펴본 결과에 따르면 자기조절, 도덕성, 사회성, 소명의식, 학생에 대한 열정, 교육적 신념은 유의미한 수준에서 교직선택동기 군집 간 차이가 있는 것으로 나타났다.","This study aimed to examined the differences of pre-service early childhood teachers dispositions according to cluster types based on the motivation. The subjects in this study were 246 pre-service early childhood teachers. The analysis methods of descriptive statistics were one-way ANOVA, two-step clustering statistics. Thefindings of the study were as follows First, a cluster analysis on a sample of 246 pre-service early childhood teachers revealed five clusters the more highly teachers motivation group based on relationship, the most highest teachers motivation group based on teaching, teachers motivation group based on interacting children, the lessteachers motivation group and the less teachers motivation group in children non-interaction. Second, there were significant differences of pre-service early childhood teachers dispositions according to cluster types based on the teachers motivation.",k-means_2017_academic_riss.csv,2017
Development and Cross-cultural Validation of the Korean Version of SMArtphones uSability Heuristics (SMASH),2017,"['Heuristics', 'Smartphone', 'Mobile Applications', 'Evaluation Studies as Topic', 'Informatics']",,"Objectives The purpose of this study was to develop and cross-culturally validate the Korean version of SMArtphones uSability Heuristics (K-SMASH). Methods In the study, it was used the adaptation process consisted of five stages, namely, translation, synthesis, back translation, expert committee review, and pretesting. In the pretesting stage, a mobile application, using the prefinal K-SMASH, was evaluated for the severity of usability problems by three experts in computer science and informatics. Each participant completed the evaluation and was interviewed about their understanding, interpretation, and opinion of the cultural relevance of the prefinal K-SMASH. Next, we reviewed the differences in the experts opinions and the questionnaire results. Results Twelve SMASH items, words and sentences, were translated, back translated, and revised, considering the conceptual meaning in the context of the Korean culture, by experts in various fields, including a Korean linguist and a bilingual translator, through the first stage to the fourth stage. In the pretesting stage, the results showed no major differences among the severity ratings of participants. Furthermore, all participants answered that there were no critical discrepancies or inconsistencies with the cultural relevance of the prefinal K-SMASH. Conclusions The results of the study provide preliminary evidence that the modified K-SMASH can be used for heuristic evaluation, one of the usability tests, when developing applications in Korea.",k-means_2017_academic_riss.csv,2017
만 2세 영아의 사회정서 발달을 위한 통합적 음률활동 구성 및 적용효과,2017,"['통합적 음률활동', '만 2세 영아', '신체표현', '노래 부르기', '사회·정서적 행동', 'Integrated Music and Movement Activity', '2-year-old Infant', 'Physical Expression', 'Singing Song', 'Social-Emotional Behavior']","본 연구의 목적은 영아의 사회정서 발달을 위한 통합적 음률활동 구성하고 및 적용효과를 밝히는 데 있다. 이를 위하여 서울 K구에 위치한 국공립 N어린이집과 국공립 D어린이집에 재원 중인 만 2세 영아 40명을 20명씩 실험집단과 비교집단에 배치하였다. 실험집단은 통합적 음률활동을, 비교집단은 신체표현과 노래 부르기의 두 가지 단위활동을 실시하였다. 통합적 음률활동은 감상활동-탐색활동-표현활동의 3단계를 거치며, 총 20회 활동으로 구성되었다. 연구결과, 실험집단 영아들의 검사점수가 비교집단 영아들의 검사점수보다 영아의 사회정서적 긍정행동 중 주의집중, 모방 및 놀이, 동기, 감정이입에서 유의미한 것으로 나타났다. 또한, 실험집단 영아들의 검사점수가 비교집단 영아들의 검사점수보다 영아의 사회정서적 부정행동 중 우울위축, 불안, 분리불안에서 유의미한 것으로 나타났다. 이러한 결과는 통합적 음률활동이 영아의 사회정서적 행동을 긍정적으로 향상시키는 데 효과적인 교육방법임을 시사한다.","The purpose of to study was to investigate the effects of integrated music and movement activity on Infants development social-emotional behavior. This study targeted 40 two-years-old infants attending the child-care center located in Seoul Kang Dong Gu. The experimental group participated in integrated music and movement activity whereas the comparative group carried out physical expression and singing song activities. The integrated music and movement activity model goes through three phases appreciation activity, navigation activity, expression activity. The results showed that the scores of the experimental group was significantly higher than those of the comparative group in four areas of social-emotional positive behavior attention-concentration, imitation and play, motive, empathy. In addition, The scores of the experimental group infants were significantly larger reduction in social-emotional negative behavior of the three areas than the comparative group. This result means that integrated music and movement activity affected positively infants social and emotional behavior.",k-means_2017_academic_riss.csv,2017
Satellite Bulk Tropospheric Temperatures as a Metric for Climate Sensitivity,2017,"['Climate sensitivity', 'satellite temperatures', 'volcano', 'El Niño']",,"We identify and remove the main natural perturbations (e.g. volcanic activity, ENSOs) from the global mean lower tropospheric temperatures (TLT) over January 1979 - June 2017 to estimate the underlying, potentially human-forced trend. The unaltered value is 0.155 K dec1 while the adjusted trend is 0.096 K dec1, related primarily to the removal of volcanic cooling in the early part of the record. This is essentially the same value we determined in 1994 (0.09 K dec1, Christy and McNider, 1994) using only 15 years of data. If the warming rate of 0.096 K dec1 represents the net TLT response to increasing greenhouse radiative forcings, this implies that the TLT tropospheric transient climate response (TLT at the time CO2 doubles) is 1.10  0.26 K which is about half of the average of the IPCC AR5 climate models of 2.31  0.20 K. Assuming that the net remaining unknown internal and external natural forcing over this period is near zero, the mismatch since 1979 between observations and CMIP-5 model values suggests that excessive sensitivity to enhanced radiative forcing in the models can be appreciable. The tropical region is mainly responsible for this discrepancy suggesting processes that are the likely sources of the extra sensitivity are (a) the parameterized hydrology of the deep atmosphere, (b) the parameterized heat-partitioning at the oceanatmosphere interface andor (c) unknown natural variations.",k-means_2017_academic_riss.csv,2017
대학 야간 교양체육의 참여 동기와 특성,2017,"['liberal education', 'nighttime physical education', 'Liberal arts curriculum']","이 연구는 대학 야간 교양체육수업에 참여하는 학생들의 참여 동기와 특성을 파악하고자 수행되었다. 이를 위해 K대학교 재학생 182명을 대상으로 개방형 설문을 진행하였으며, 8명을 대상으로 집단면담을 통해 자료를 수집하였다. 개방형 설문으로 수집된 자료는 귀납적 내용분석으로, 면담자료는 텍스트분석을 통해 분석하였다. 이러한 연구절차를 거쳐 탐색된 연구결과는 다음과 같다. 개방형 설문결과 첫째, 야간 교양체육의 참여 동기는 총 269개의 원자료가 수집되었고, 4개의 하위범주(운동, 건강, 수업, 기타) 와 2개의 범주(개인적, 학교생활 측면)로 추출되었다. 둘째, 야간 교양체육의 긍정적 특성은 총 295개의 원자료가 수집되었고, 4개의 하위범주(심리, 건강, 수업, 기타)와 2개의 범주(자기계발, 학교생활 측면)로 분류되었다. 셋째, 야간 교양체육의 부정적 특성은 총 124개의 원자료가 수집되었고 4개의 하위범주(수업시간, 여가시간, 시설, 기타)와 2개의 범주(시간적, 환경적 측면)으로 분류되었다. 최근 대학에서 교양체육을 축소하거나 폐지하는 움직임이 일고 있는데, 대학에서 교양체육이 갖는 의미와 기여도를 보다 장기적이고 거시적인 차원에서 이해하고 확대 개편하는 노력이 오히려 필요하다고 판단된다.","The purpose of this study was to analyze college student participative motivation and characteristics on nighttime physical education in liberal education. For doing this, a survey of open-ended questionnaire were conducted with 182 K university students and group interviews were conducted on 8 students. The data collected through the open questionnaire were analyzed by inductive content analysis, and the interview data were analyzed through textual-analysis. The results as follows First, nighttime physical education participative motivation was collected a total of 269 raw data and analyzed into 4 subcategories(exercise, health, class, etc) and 2 categories(personal, school-life aspects). Second, the advantages of nighttime physical education was collected a total of 295 raw data and analyzed into 4 subcategories(psychology, health, class, etc) and 2 categories(self-development, school-life aspects). Third, the disadvantages of nighttime physical education was collected a total of 124 raw data and analyzed into 4 subcategories(teaching-time, leisure-time, facilities, etc) and 2 categories(temporal, environmental aspects). In recently, there has been a movement to reduce or abolish physical education in college. It is necessary to understand the meaning and contribution of physical education in college in a long term and macroscopic way.",k-means_2017_academic_riss.csv,2017
Stroke Impact Scale 3.0 Reliability and Validity Evaluation of the Korean Version,2017,"['Stroke Impact Scale 3.0', 'Validity and Reliability', 'Korean version', 'Quality of life']",,"Objective To establish the reliability and validity the Korean version of the Stroke Impact Scale (K-SIS) 3.0.Methods A total of 70 post-stroke patients were enrolled. All subjects were evaluated for general characteristics, Mini-Mental State Examination (MMSE), the National Institutes of Health Stroke Scale (NIHSS), Modified Barthel Index, Hospital Anxiety and Depression Scale (HADS). The SF-36 and K-SIS 3.0 assessed their health-related quality of life. Statistical analysis after evaluation, determined the reliability and validity of the K-SIS 3.0.Results A total of 70 patients (mean age, 54.97 years) participated in this study. Internal consistency of the SIS 3.0 (Cronbachs alpha) was obtained, and all domains had good co-efficiency, with threshold above 0.70. Test-retest reliability of SIS 3.0 required correlation (Spearmans rho) of the same domain scores obtained on the first and second assessments. Results were above 0.5, with the exception of social participation and mobility. Concurrent validity of K-SIS 3.0 was assessed using the SF-36, and other scales with the same or similar domains. Each domain of K-SIS 3.0 had a positive correlation with corresponding similar domain of SF-36 and other scales (HADS, MMSE, and NIHSS).Conclusion The newly developed K-SIS 3.0 showed high inter-intra reliability and test-retest reliabilities, together with high concurrent validity with the original and various other scales, for patients with stroke. K-SIS 3.0 can therefore be used for stroke patients, to assess their health-related quality of life and treatment efficacy.",k-means_2017_academic_riss.csv,2017
문법적 전이와 문법적 은유에 대한 재고,2017,"['비유언어', '문법적 은유', '전이', '문법적 범주', '문법적 형태', 'figurative language', 'grammatical metaphor', 'transposition', 'grammatical category', 'grammatical form']","본 논문은 문법적 은유라는 용어를 사용했던 할리데이와 쉔델스의 연구를 중심으로 문법적 전이의 의미적 효과와 문법적 은유의 경계를 논의했다. 쉔델스는 문법적 의미의 표현자로서 문법적 형태가 비관습적인 의미로 사용되는 현상에 주목했고, 할리데이는 문법적 의미와 관계의 표현을 위해 전형적이고 관습적인 문법적 구성이 비관습적인 문법적 구성에 의해 대체되는 현상을 문법적 은유라고 명명한 것이다. 즉 쉔델스가 문법적 형태의 의미적 변이에 초점을 맞춘 반면, 할리데이는 한 의미를 표현하는 다양한 문법적 구성들의 변이를 주목한 것이다. 따라서 그들이 문법적 은유라고 명명한 현상들은 서로 밀접히 연관되지만, 현상을 분석하는 관점은 달랐다.본 연구에서는 전통적인 문법적 은유의 개념에 더 가까운 쉔델스의 관점을 수용하여, 문법적 은유를 논의하는데 있어서 문법적 범주의 표현자로서 문법적 형태를 출발점으로 삼는다. 이에 따라 문법적 은유란 일정한 문법적 범주의 형태가 특정한 비유적 의미를 구축하기 위해 원래의 의미가 아닌 다른 의미에서 사용되는 현상으로 이해한다. 그러므로 러시아어의 문법적 은유에는 어형변화범주와 분류범주에 따른 어형의 전이가 포함된다. 본 논문에서는 이 가운데 인칭, 성, 수, 법, 행위의 인칭성무인칭성, 자동성타동성 범주의 전이를 간략히 살펴보았다. 진실로 할리데이가 언급한 것처럼, 문법적 은유는 서로 다른 것처럼 보이는 담화의 수 많은 현상들을 하나로 묶는 개념이다.그러나 문법적 은유의 경계 설정에는 여전히 논란의 여지가 있다. 우선 분류범주의 경계가 모호하다. 명사의 보통명사고유명사, 추상명사구상명사, 동사의 각종 동작상, 재귀동사비재귀동사의 구분까지 분류범주에 포함시키는 경우가 있는데, 이들도 역시 문법적 전이의 대상이 되는지에 대해서는 좀더 관찰이 필요하다. 또한 어형변화범주와 분류범주의 문법적 전이가 어떠한 차이를 보이는지 좀더 세밀한 분석이 필요하다. 이밖에 비유에서 은유와 환유를 나누듯, 문법적 은유 외에 문법적 환유라는 현상이 존재하는지도 확인할 필요가 있다.","This paper deals with the notion of grammatical metaphors. Our starting point is the analyses of M.A.K. Halliday(1985) and E.I. Shendels(1972). Traditionally, a metaphor has been viewed as a variation in the use of words, i.e. a variation in meaning. Expanding the traditional definition of a metaphor, Halliday defines grammatical metaphors as variation in the expression of meanings. Furthermore, he distinguished between two types of grammatical metaphors ideational metaphors, which have to do with alternative ways of construing reality, and interpersonal metaphors, which offer alternative possibilities of expressing modal meanings (metaphors of modality), or exchanging commands (metaphors of mood).In Russian linguistics, the term grammatical metaphor was first introduced by E.I. Shendels. According to Shendels, a lexical metaphor is based on the transfer of the name of one object to another due to some common ground. The same mechanism works in the formation of the grammatical metaphor. Thus the grammatical metaphor is a transposition of a grammatical form from one type of grammatical relations to another. As in the case of the lexical metaphor, the grammatical metaphor violates conventionality and creates new connotations. Such concept of the grammatical metaphor is closer to the traditional concept of metaphors.Hence, on the basis of previous studies, we define grammatical metaphors as a transposition of forms of the grammatical categories, i.e. the use of grammatical forms in an unusual function to create a figurative meaning. In this article, we briefly examined the conversion of such grammatical categories as person, number, gender, mood, as well as personalimpersonal and transitiveintransitive verbs.",k-means_2017_academic_riss.csv,2017
어린이집원장의 건강과 소진이 삶의 질에 미치는 영향,2017,"['어린이집원장', '건강', '소진', '삶의 질', 'childcare center director', 'health', 'burnout', 'quality of life']","본 연구의 목적은 어린이집원장의 건강과 소진이 삶의 질에 어떠한 영향을 미치는지 알아보기 위함이다. 이를 위하여 K시와 J도에 소재한 어린이집에 재직 중인 집합교육과 직무교육에 참여한 어린이집원장을 임의표집하여 266명을 대상으로 설문조사를 실시하였다. 본 연구를 위해 수집된 자료는 SPSS Win 21.0을 이용하여 t-검증, 일원변량분석, Pearson 적률상관분석, 중다회귀 분석을 실시하였다. 이에 따른 연구결과는 다음과 같다. 첫째, 어린이집원장의 일반적 특성에 따른 삶의 질의 차이를 분석한 결과, 원장의 결혼유무, 연령, 경력, 학력, 어린이집유형, 근무시간, 급여에 따라 통계적으로 유의미한 차이가 없는 것으로 나타났다. 둘째, 어린이집 원장의 건강과 소진 및 삶의 질의 정도는 어린이집 원장의 건강상태 평균 3.39, 소진은 2.65, 삶의 질은 3.28로 나타나 보통정도로 확인되었다. 셋째, 어린이집 원장의 건강은 삶의 질에 2.3의 영향력을, 소진은 삶의 질에 12.0의 영향력을 갖는 것으로 나타나 어린이집 원장의 건강과 소진은 삶의 질에 영향을 미치고 있음이 확인 되었다. 이러한 연구결과를 통해 어린이집원장의 건강을 증진시키고 소진을 예방완화하여 어린이집원장의 삶의 질을 높일 수 있는 정책적 방안을 마련하는데 기초자료를 제공하고자 한다.","The purpose of this study is to examine the effect of the health status and burnout of childcare center director on the quality of life. For this purpose, this study arbitrarily sampled 266 childcare center directors who worked at childcare centers located in K city and J province and participated in the collective education and job education, and conducted a questionnaire survey. The data collected for this study were analyzed by t-test, one-way ANOVA, Pearson s correlation analysis, and multiple regression analysis using SPSS Win 21.0. The results of the study are as follows. First, from the results of analyzing the difference in quality of life according to general characteristics of childcare center director, it was found that there was no statistically significant difference according to the marital status, age, career, educational background, type of childcare center, working hours, and salary. Second, in relation to the healthcare, burnout, and quality of life, the childcare center directors health status was mean 3.39, burnout 2.65, and quality of life 3.28, showing a normal level. Third, it was found that the health status of childcare center director had an influence of 2.3 on the quality of life and the burnout had an influence of 12.0 on the quality of life, confirming that the health status and burnout of childcare center director affected the quality of life. Through these results, this study aims to provide basic data to prepare policy strategies to improve the health status of childcare center director, to prevent and alleviate burnout, and to improve the quality of life of childcare center director.",k-means_2017_academic_riss.csv,2017
Measurement of precise three-dimensional volcanic deformations via TerraSAR-X synthetic aperture radar interferometry,2017,"['Multiple aperture SAR interferometry (MAI)', 'TerraSAR-X system', 'MAI measurement accuracy', 'Three-dimensional (3D) dike modeling', 'K&#x12b']",,"PBAbstractBP  PMultiple-aperture SAR interferometry (MAI) is an advanced technique that is used to retrieve actual surface motions by complementing missing components of InSAR measurements. Despite the wide use of the MAI method in the geosciences, X-band SAR has rarely been applied in MAI-based studies due to the relatively shorter decorrelation periods involved. Thus, we need to evaluate the MAI measurements from X-band SAR for the use in the geosciences. In this paper, an assessment of the MAI performance for TerraSAR-X system was carried out at the test site, Klauea Volcano, Hawaii, focusing on the Kamoamoa fissure eruption episode that occurred on March 610, 2011. The root-mean-square (RMS) errors of single MAI interferograms were 3.261.32cm and 2.950.77cm for descending and ascending datasets, respectively. Multi-stacked MAI interferograms showed reduced error levels of 1.77 and 2.04cm for descending and ascending datasets, respectively. In addition, empirical uncertainty models of the MAI measurements were generated with respect to the interferometric coherence of single- and multi-stacked MAI measurements, and these regression models enabled us to confirm the difference between the theoretical and practical accuracies of the MAI measurements. Moreover, the MAI-based 3D model based on high accuracy 3D maps showed some possibilities of new findings and interpretations of the geologic sources.P   PBHighlightsBP  P UL LI  We measured precise along-track deformation from TerraSAR-X multiple-aperture InSAR. LI LI  We validated the TerraSAR-X MAI measurement performance using GPS observations. LI LI  We measured three-dimensional deformations by integrating InSAR and MAI deformations. LI LI  We determined optimal parameters of a dike model using the 3D deformations. LI LI  We compared the model parameters estimated from the InSAR and 3D measurements. LI UL P",k-means_2017_academic_riss.csv,2017
SECOND CHERN NUMBERS OF VECTOR BUNDLES AND HIGHER ADELES,2017,"['vector bundles', 'Chern numbers', 'higher adeles', 'algebraic and arithmetic surfaces']",,We give a construction of the second Chern number of a vector bundle over a smooth projective surface by means of adelic transition matrices for the vector bundle. The construction does not use an algebraic K-theory and depends on the canonical mathbbZ-torsor of a locally linearly compact k-vector space. Analogs of certain auxiliary results for the case of an arithmetic surface are also discussed.,k-means_2017_academic_riss.csv,2017
Iron metallascorpionate possessing multiple binding sites Formation of 3-D hexagonal iron-potassium coordination polymer,2017,"['Scorpionate', 'Tetrazole', 'Metallascorpionate', 'Heptanuclear potassium', 'X-ray structure']",,"The reaction of three equivalents of 5-(2,4-dihydroxyphenyl)-1H-tetrazole (HSUB3SUBdhptz) with iron(III) perchlorate in the presence of potassium hydroxide afforded the metallascorpionate framework. By simple recrystallization, an interesting coordination polymer, KSUB4.5SUBFe(dhptz)SUB1.5SUB(Hdhptz)SUB1.5SUBDMFSUB7SUB(HSUB2SUBO)SUB3.5SUBSUBnSUB, was obtained. It possesses two potassium ions with either SUP3SUP-O or SUP3SUP-N binding modes, resulting in an array of K-Fe-K metal ions and a short Fe-K distance (3.427A). One scorpionate ligand possesses 4.5 potassium ions at six different positions in the solid state by means of the bridging oxygen atoms of the DMF solvent. Further coordination modes between the potassium ions and waterDMF provide a one-dimensional (1-D) metallascorpionate array and allow the formation of a 3-D hexagonal coordination network.",k-means_2017_academic_riss.csv,2017
감사인 강제지정제 도입이 부실기업의 이익조정에 미치는 영향,2017,"['Auditor designation', 'earnings management', 'discretionary accruals', 'operating income', 'external audit', '감사인 강제지정', '이익조정', '재량적 발생액', '영업손익표시', '외부감사']",,"This paper investigates whether high-leverage firms engage in upward earnings management as a means to avoid auditor designation. Effective of November 2014, firms with (1) over 200 debt-equity ratio, (2) over 150 of industry average debt-toequity, and (3) less than 1 interest coverage ratio are forced to be audited by external auditors designated by the regulatory agency. This action may increase audit quality and credibility of accounting reports. However, there may be some unintended consequences, such as upward manipulation of operating income so that the interest coverage ratio could exceed 1. Based on FY 2014 consolidated financial statements prepared under K-IFRS, I select 42 firms in the interval to the immediate right of interest coverage ratio of 1 among manufacturing firms with over 200 debt-to-equity and over 150 of industry-average debt-to-equity as earnings management suspect firms. I find that suspect firms have significantly higher (performance-matched) discretionary accruals than matched sample. This implies that suspect firms could have avoided auditor designation through upward earnings manipulation using discretionary accruals. Also, evidence suggests that suspect firms may have manipulated operating income upward by classifying operating expenses into other expenses. These findings suggest that high-leverage firms tend to manipulate operating income upward in order to avoid external auditor designation, using the loophole in the current accounting regulation. The results in this paper have implications for regulatory agencies and auditors to be cautious in implementing and executing the revised policy.",k-means_2017_academic_riss.csv,2017
Developing new automated alternation flicker using optic disc photography for the detection of glaucoma progression,2017,,,"PPurpose To evaluate a progression-detecting algorithm for a new automated matched alternation flicker (AMAF) in glaucoma patients. Methods Open-angle glaucoma patients with a baseline mean deviation of visual field (VF) test  -6 dB were included in this longitudinal and retrospective study. Functional progression was detected by two VF progression criteria and structural progression by both AMAF and conventional comparison methods using optic disc and retinal nerve fiber layer (RNFL) photography. Progression-detecting performances of AMAF and the conventional method were evaluated by an agreement between functional and structural progression criteria. RNFL thickness changes measured by optical coherence tomography (OCT) were compared between progressing and stable eyes determined by each method. Results Among 103 eyes, 47 (45.6), 21 (20.4), and 32 (31.1) eyes were evaluated as glaucoma progression using AMAF, the conventional method, and guided progression analysis (GPA) of the VF test, respectively. The AMAF showed better agreement than the conventional method, using GPA of the VF test (k0.337 P0.001 and k0.124 P0.191, respectively). The rates of RNFL thickness decay using OCT were significantly different between the progressing and stable eyes when progression was determined by AMAF(-3.49 - 2.86 mu m per year vs -1.83 - 3.22 mu m per year P0.007) but not by the conventional method (-3.24 - 2.42 mu m per year vs -2.42 - 3.33 mu m per year P0.290). Conclusions The AMAF was better than the conventional comparison method in discriminating structural changes during glaucoma progression, and showed a moderate agreement with functional progression criteria.P",k-means_2017_academic_riss.csv,2017
강제추행죄에서 추행 판단의 판례상 문제점과 개선방안  미국과 영국의 비교법적 검토를 중심으로,2017,"['강제추행', '추행', '성적 접촉', '성적', '성적 자기결정', 'Sexual Assault', 'Indecency', 'Sexual Contact', 'Sexual', 'Sexual Autonomy']","미국과 영국에서 새롭게 진행되는 강제추행죄에 관한 논의를 살펴보면, 강제추행죄의 기본 구성요건으로서 상대방의 의사를 제압하는 폭행, 협박이나 성적 만족을 요구하지 않으며 상대방의 의사에 반하는 성적 접촉만 있으면 처벌할 수 있도록 하고 있다. 또한 성적(sexual)의 개념과 관련하여 신체의 은밀한 부위인지 여부를 기준으로 하는 접근 방법을 버리고 행위 당시의 사정을 객관적으로 고려하여 판단하도록 하고 있다. 이와 같은 변화는 우리나라 판례의 기준과도 거의 유사하다고 볼 수 있다. 그러나 미국과 영국의 경우 과도한 성적 개념의 확대를 우려하여 객관적 판단 대상으로서 행위자의 인식과 의사를 고려하도록 하고 있다는 점에서 시사점을 준다. 이에 비해 우리나라 판례는 추행의 판단에 있어서 행위자의 인식, 객관적인 사정, 피해자의 성, 연령, 인격적 모욕감과 같은 요소를 모두 고려하는 종합설을 취함으로써 추행의 판단에 일관성을 결여하고 범죄성립을 과도하게 확대해나가는 측면이 있다. 따라서 추행 판단은 행위자의 인식과 사정을 고려하여 객관적으로 판단하는 행위자 관점의 주관적 객관설을 기준으로 명확히 설정할 필요가 있다.","This article discusses current controversial issues on how to define the meaning of Indecent Act as the crime element of Indecent Act by Compulsion under the Article of 298 of Korean Criminal Law which prescribes that A person who, through violence or intimidation, commits an indecent act on another shall be punished by imprisonment for not more than ten years or by a fine not exceeding 15 million won.The Korean criminal courts has ruled that indecent acts is recognized when a reasonable person perceives the act of perpetrator as being indecent considering all the factors, such as perpetratorsknowledge and intention, victims experiences and feelings, and all the related circumstances at the time of the act occurred. With this standard, however, the criminal courts in Korea have widened the meaning of indecent act by including victims positions as well.This article, through a comparative research on the recent legal discussion and newly adopted sexual assault codes in the United States and the U.K,, contours the newly tried approach in interpretingsexual touching in the two countries where the perpetrators touch issexualwhen a reasonable person perceives the act as being sexual from a perpetrators objective position. Based on the research, this article, in a way to establish a clear standard on interpreting the meaning of indecent, suggests that the criminal court should evaluate all the related defendantsobjective position, but not victims subjective one.",k-means_2017_academic_riss.csv,2017
측정 방법에 따른 CAC 비의 비교,2017,"['CA/C 비', '조절반응', '양안크로스실린더', 'Nott 검영법', '개방형 자동굴절력계', 'CA/C ratio', 'Accommodative response', 'Binocular cross cylinder', 'Nott retinoscopy', 'Open field auto-refractor']","목적 본 연구에서는 세 가지 CAC 비 검사법에서 프리즘 굴절력과 기저방향을 다양하게 변화시켰을 때의 CAC 비를 측정값을 비교해 보고자 하였다. 방법 양안시 기능적 문제가 없는 20대 대학생 52명(평균 21.682.57세, 남자32 명, 여자 20 명)을 대상으로 주시거리 40 cm에서 원, 근거리 사위검사를 포함한 양안시 기능 검사와 조절력 검사를 진행 후 개방형 자동굴절력계 (NVision K-5001, Shin-Nippon, Japan), 검영기(Streak Retinoscope WEL18245, Welch Allyn, America) 그리고 BCC (binocular crossed cylinder)를 이용하여 프리즘 굴절력과 기저방향에 따른 조절반응량을 측정하여 CAC 비를 평가하였다. 결과 검사법간 조절반응량은 모든 프리즘 굴절력과 기저방향에서BCC 측정법, AR 측정법, Nott 측정법의 순으로 크게 나타났으며 BI의 프리즘 기저방향에서 BO 방향으로 프리즘굴절력이 증가할수록 점차 증가하는 선형관계를 나타냈다. 모든 프리즘 굴절력과 기저방향에서 평균 CAC 비는BCC 측정법, AR 측정법, Nott 측정법 순으로 크게 나타났다. 정상 양안시 기능을 가진 사람의 경우 6 , BI으로측정된 CAC 비의 평균은 BCC 측정법 0.0950.012 D, AR 측정법 0.0930.012 D, Nott 측정법 0.0880.009 D 순으로 높게 평가되었으며 모든 검사법 사이에서 평균과 표준편차가 가장 적었고 통계적으로 유의한 차이를 보이지 않았다(F  2.532, p  0.085). 결론 모든 측정법 중 Nott 측정법으로 CAC 비를 측정했을 때 프리즘 굴절력과 기저방향에 관계없이 가장 일정한 결과를 얻을 수 있었다.","Purpose To compare the convergence accommodation to convergence (CAC) ratios with varying prismatic powers and base among three clinical methods. Methods 52 young adult subjects (mean age of 21.682.57 years, 32 males and 20 females) with normal binocular vision participated in this study. After measure diatance and near binocular function include phoria test and accomodation, accommodative response was measured using the open-field autorefractor (NVision K-5001, Shin- Nippon, Japan), the Streak Retinoscope (WEL18245, Welch Allyn, America) and the BCC (binocular crossed cylinder).While accommodative response was measuring, prismatic powers and base were also varied. CAC ratios was calculated base on the accommodative response. Results Accommodative response were high in the order of BCC, AR, and Nott method at all prismatic power and base. As the prismatic power was increased from the prismatic base of the BI to the BO, accommodative response was also gradually increased. The mean of the CAC ratios in all prismatic powers and bases was higher in the order of BCC, AR, and Nott method. For persons with normal binocular function, the mean of the CAC ratios measured by 6 , BI was 0.0950.012 D in BCC, 0.0930.012 D in AR, 0.0880.009 D in Nott method, respectively. The mean and standard deviation for 6 , BI was the smallest in all methods and there was no statistically significant difference (F  2.532, p  0.085). Conclusions When the CAC ratios was measured by the Nott method, the most consistent result was obtained regardless of the prismatic power and the base.",k-means_2017_academic_riss.csv,2017
