title,date,abstract,keyword
심층 합성곱 신경망을 이용한 딥러닝 기반의 온톨로지 자동 생성 프레임워크,2019,"지식 베이스 시스템은 전문가가 가지고 있는 전문 지식을 지식 베이스에 저장하고, 그것을 해석하는 시스템으로써 미래 정보과학 분야에서 중요한 연구 과제 중 하나이다. 하지만 종래의 지식베이스 시스템은 특정 문제 해결을 수행하는 전문가의 주관적인 경험 지식을 규칙 베이스화 하는 데에 주목적이 높여져 있다. 게다가 기존의 지식 베이스에 지식을 쌓아 올리는 기술에 대한 연구 또한 부족한 실정이다.
본 논문에서는 앞으로 새로운 발전에 필수적인 기술로써 공유 가능한 지식 베이스를 제안하고 그 위에 지식을 쌓아 올릴 수 있는 딥러닝 기반의 온톨로지 자동 생성 프레임워크를 소개한다. 제안하는 온톨로지 자동 생성 프레임워크는 지금까지 알려진 온톨로지 자동 생성 시스템보다 의미적 관계를 표현하는데 있어서 성능이 뛰어나다. 주장의 적절성을 뒷받침하기 위해 영상에 나타나는 인물(Person)-행위(Activity) 쌍 간의 의미적 관계를 심층 합성곱 신경망 기반의 인물(Person) 분류 모델과 행위(Activity) 분류 모델을 활용하여 프레임워크 평가를 수행하였다.
평가를 위한 실제 실험 데이터로써, 유명한 드라마 ‘미생’ 에피소드에 대해 인물 인식을 수행한 결과 F1 score 98.2%, 행위에 대해 F1 score 61.4%의 성능을 보여 제안한 온톨로지 자동 생성 프레임워크의 적절성을 뒷받침하였다. 따라서 심층 합성곱 신경망 기반의 온톨로지 자동 생성 프레임워크를 통해 통상적인 온톨로지의 설계 및 구현, 지식 생성에 발생하는 비효율적인 시간 비용을 줄일 수 있다.

The knowledge base system is one of the important research tasks in the field of future information science as a system for storing the expertise held by experts on the knowledge base, and interpreting it.
Traditional knowledge base systems, however, have become more focused on rule-based the subjective experience knowledge of experts performing specific problem solving. Moreover, there is also a lack of research on skills to build knowledge on existing knowledge bases.
This paper introduces the automatic Ontology Generation Framework based on deep learning that can propose a shared knowledge base as a technology essential for new development in the future and build up knowledge on it.
The proposed automatic Ontology Generation Framework is more capable of expressing semantic relationships than the ontology automatic generation systems known to date. To support the adequacy of this argument, the semantic relationship between the pair of person-activity appearing in the video frame was evaluated using face identification model with the use of deep convolutional neural networks(CNNs) and activity classification model.
Experimental results of facial recognition of the famous drama ''Misaeng'' episodes showed the performance of F1 score 98.2% and F1 score 61.4% for action recognition to support the appropriateness of the proposed automatic Otology Generation Framework.
Thus, Deep learning-based automatic Ontology Generation Framework by using Convolutional Neural Network can reduce the inefficient time costs of designing and implementing ordinary ontology and generating knowledge.",#컴퓨터공학
딥러닝 스타일 트랜스퍼 기법을 통한 자율 주행에서의 차량 인식,2019,"자율주행차량의 상용화와 더불어, ADAS 시스템에 대한 중요도 또한 높아지고 있다. ADAS 시스템을 위한 많은 알고리즘이 연구되어 왔고, 그 중에서도 기본적인 기술임과 동시에 인명과 가장 밀접한 차량 인식 기법은 무엇보다 중요하다. 차량 인식에 대한 기술에는 크게 전통적인 이미지 처리 기법을 사용하는 방법과 딥러닝 기법을 사용하는 방법이 있는데, 두 종류의 방법 모두 낮에는 훌륭한 인식 성능을 보이지만 밤에는 그렇지 못하다. 그러나 야간이라는 상황은 자율주행차량이 마주할 수 있는 가장 빈번한 상황이므로 이 때의 차량 인식률에 대한 개선이 선도되어야 한다. 이러한 점에서 본 논문은 컬러 필터 기반의 이미지 스타일 트랜스퍼를 통해 야간에서도 차량은 잘 인식할 수 있는 기법을 제시하고자 한다. 제시된 방법의 성능 평가 결과는 실제 데이터셋을 이용하여 진행하였으며, 해당 결과를 통해 제시하는 논문이 기존의 기법보다 좋은 성능을 가짐을 보인다.

With the commercialization of self-driving cars, the importance of an advanced driver assistance system (ADAS) has emerged. Although many improved algorithms have been proposed, vehicle detection that is related to human lives is the most significant. For vehicle detection, there are traditional image processing methods and deep learning processing methods. Both are showing great performance during in daytime, however, not at nighttime. Although previous methods'' performance at nighttime is poor, the situation at nighttime occurs most frequently. In this context, the improving of poor performance at night should be preceded. To this end, we mainly focus on a suggesting the method which is able to detect the car robustly at nighttime using color filter-based image style transfer. The performance evaluation results of the proposed method are conducted through real-data experiments. The experiment results show that our method outperforms the others in terms of accuracy with an ideal.","#Style transfer, #자율주행, #CNN"
딥러닝을 이용한 레이다 재밍 기법 예측,2019,"Conventional methods for predicting a jamming technique in electronic warfare are based on a library in which a list of jamming techniques for radar signals are recorded. Howerver, the method depending on the library has a limitation when an unknown type of radar signal is received. In this paper, we propose two models to predict the jamming technique for radar signals by using the deep-learning method. First model is a deep neural network model that predicts jamming technique by directly extracting features such as statistical values, autocorrelation coefficients, and MFCC coefficients from radar signal. Second model is a deep learning model using LSTM that predicts jamming technique without extracting features from the radar signal. The proposed models can predict jamming technique for each radar signals without a library. The experimental results show that the proposed models can predict jamming technique for unknown type of radar signal.",
멀티태스크 딥러닝 학습을 이용한 화자 인식 재생 공격 검출 시스템,2019,"최근 음성을 이용한 본인 인증의 사용이 증가하면서 화자 인증 시스템을 속이기 위한 악의적 목적의 스푸핑(spoofing)이 시스템의 보안을 위협하고 있다. 스푸핑은 사전적으로 ‘속이다’라는 의미로, 오디오 스푸핑(audio spoofing)은 화자 인증 시스템을 속이기 위해 사용자의 음성과 유사한 데이터를 생성하는 것을 말한다. 오디오 스푸핑은 음성 합성, 음성 변조, 재생 공격 등의 방식을 통해 사용자와 유사한 음성을 생성할 수 있다. 이 중 재생 공격의 경우 다른 공격들에 비해 기술적인 진입 장벽이 낮음에도 불구하고 검출이 가장 어려운 것으로 알려졌다.

재생 공격은 화자 인식 시스템을 이용한 사용자의 음성 파일(이하 원본 음성)을 절도한 후, 절도한 음성 파일을 재생 및 재녹음하여 새로운 음성 파일(이하 기만 음성)을 생성하는 방식이다. 따라서 재생 공격에 의해 생성된 기만 음성은 재생 공격 과정에서 재생 기기 특성, 배경 잡음, 녹음 기기 특성에 대한 정보, 즉 재생 공격 환경에 대한 정보(이하 PER)를 반드시 포함하게 된다. 본 연구에서는 이러한 PER이 재생 공격 검출에 도움이 될 것이라 가정하여, PER을 다양한 방법으로 활용한 재생 공격 검출 시스템을 제안하였다. 일반적으로 재생 공격 검출은 재생 공격 여부를 확인하는 이진 분류로 진행된다. 하지만, 본 연구에서는 학습 시 PER을 추가 정보로 활용하여 기만 음성들을 세부적으로 분류할 수 있었고, 이를 통해 재생 공격 검출 성능 향상에 도움이 되는 것을 실험을 통해 확인하였다.

Replay attack is well known as the hardest attack to detect among various spoofing attacks against speaker verifications. Other attacks such as speech conversion and voice synthesis also include a playback phase that occurs after artifice of the genuine signal. Therefore, researchers have focused on detecting replay attack. We found that the replay configurations are added by replay attack is a unique feature of replayed signals. Replay configurations (PER) indicate the information of playback device(P), environment(E) and recording device(R). The performance of replay attack detection was improved using PER classification through multi-task learning framework. In this paper, we analyze various ways of utilizing PER. Various classifier modeling methods for scoring were also considered to improve the performance of replay attack detection system. Extensive experiments are performed on ASVspoof2017 dataset. Without additional datasets for training, experiment result achieves 6.49% of equal error rate which is better than the best performed system of ASVspoof2017 challenge.","#화자 인식, #화자 인증, #재생 공격 검출, #멀티태스크 러닝, #anti-spoofing, #spoofing detection, #multi-task learning, #speaker verification"
딥러닝과 ICP 알고리즘을 이용한 링형 물체의 실시간 3차원 자세 추정,2019,"Bin-picking is an important part of factory automation systems. In order for a robot to pick an object accurately, it needs to know the 3D pose of the object. In this paper, we propose a method of estimating the object''s pose using the infrared image and depth image acquired from the camera. The proposed method consists of two major module: one is to recognize an object in 2D image and the other is to estimate the 3D pose using the ICP algorithm in 3D data. In the first module, we propose a method to generate an integrated image with features of the depth image and the infrared image acquired by the camera. Next, we introduce a method of training the object detector based on deep-learning. If the objects are placed independently, it is easy to detect the object. However, it is difficult to recognize objects in a situation that objects with holes in the center are piled up. We solved this problem with depth-based filtering. In the second module, we introduce a way to overcome the drawbacks of depth-based filtering. We then used the ICP algorithm to estimate the 3D pose of the object.",
비전센서를 활용한 딥러닝 기반 주변 차량의 방향 정보 추정,2019,"본 연구에서는 주행 중 급변하는 주변 차량의 방향 정보를 검출하기 위해 단안 카메라 센서를 활용한 심층학습 기반의 합성곱 신경망 모델 설계에 대한 내용을 다룬다. 이는 현재 상용되는 주요 ADAS 센서 데이터의 물리적 한계를 극복하고, 높은 신뢰성을 갖는 차량의 방향 정보를 활용하여 보다 안정적인 첨단 운전자 보조 시스템(ADAS) 기능 개발에 활용될 수 있다. 또한, 가상환경 데이터셋을 활용해 훈련 모델의 성능을 평가 및 분석하고, 최종적으로 실제 모델의 일반화 성능을 향상시킬 수 있음을 입증한다.

제안하는 연구는 크게 4단계로 구성된다. 첫번째는 차량의 방향 정보(yaw각) 추정을 위한 네트워크 설계와 손실함수 정의, 두번째는 차량의 3차원 크기 정보(높이, 너비, 길이) 추정을 위한 네트워크 설계와 손실함수 정의, 세번째는 차량의 3차원 위치 정보(x방향, y방향, z방향) 추정을 위한 기하학적 구속조건 방정식, 마지막으로 가상 데이터셋 학습을 통한 실제 모델의 일반화 성능 향상에 대한 분석이다.

본 논문은 Karlsruhe Institute of Technology and Toyota Technological Institute at Chicago(KITTI)에서 자율주행플랫폼 연구를 위해 공개한 주행 데이터셋을 활용해 모델을 학습, 검증, 그리고 평가하였다. 성능 평가는 KITTI의 방향 검출 성능에 대한 공식 평가지표인 Average Orientation Similarity(AOS)가 활용되었으며, 마지막으로, 교내에서 자체적으로 수집한 실제 주행 데이터셋을 활용해 모델의 성능을 다시 한번 입증하였다.",#자동차공학
딥러닝 기반의 멀티모달 감정 인식률 향상을 위한 데이터 노이즈 및 신뢰도 연구,2019,"최근 딥러닝 모델을 이용한 감정 인식 연구 중 다양한 생체 신호를 분석하는 방법론이 조명되고 있다. 이때 감정 분류의 신뢰성에 가장 많은 영향을 끼치는 것은 학습 데이터의 종류에 따른 신뢰성 및 분류 방법이다. 생체 신호의 경우 데이터의 신뢰성이 노이즈 비율에 따라 결정되므로 노이즈 검출 방법이 우수할수록 신뢰도가 올라가며, 감정을 정의하는 방법론에 따라 그에 맞는 적절한 감정 평가 방법이 수반될 때 정확하게 감정을 분류할 수 있다. 본 논문에서는 Valence 및 Arousal 기준의 멀티모달 생체 신호에 대해, 생체 신호 데이터의 신뢰성을 검증하기 위한 고정 웨이블릿 기반의 노이즈 임곗값 설정 알고리듬과 Valence-Arousal 값에 따른 신뢰도를 설정하는 법, 그리고 학습시 데이터 신뢰도와 Valence-Arousal 신뢰도를 반영하여 감정 인식률을 향상하는 방법을 제안한다. 웨이블릿 변환을 이용해 신호의 웨이블릿 성분을 추출 후, 해당 성분의 왜도와 첨도를 구하여 햄펄 식별자를 통해 계산된 임곗값으로 노이즈를 검출한 후, 원신호에 대한 노이즈 비율을 고려하여 데이터의 신뢰성을 평가하고 가중치로 환산한다. 더불어 감정 데이터 분류 시 Valence-Arousal 평면의 각 사분면 중앙값과의 유클리디언 거리를 가중치로 환산하여 학습데이터량 조절시 두 요소를 반영한다. ASCERTAIN 데이터셋을 활용하여 나타난 감정 인식률 개선 정도를 통해 제안된 알고리듬의 성능을 검증한다.

Recently, a methodology for analyzing a variety of bio-signals in an emotion recognition study using a deep learning model is being studied. At this time, the reliability and classification method according to the type of learning data are the most influential to the reliability of the emotion classification. In the case of bio-signals, reliability of data is determined according to the noise ratio. Therefore, reliability of the noise detection method increases as the method of detecting the noise increases, and the emotion can be correctly classified according to the method of defining the emotion. In this paper, we propose a fixed wavelet-based noise threshold setting algorithm for verifying the reliability of bio-signal data for multi-modal bio-signals based on Valence and Arousal standards, a method for setting reliability according to Valence- We propose a method to improve emotion recognition rate by reflecting reliability and Valence-Arousal reliability. The wavelet component of the signal is extracted using the wavelet transform, the degree of kurtosis of the component is obtained, the noise is detected at the threshold value calculated through the hamburg identifier, the reliability of the data is evaluated in consideration of the noise ratio of the original signal Converted to a weight. In addition, when classifying the emotional data, the Euclidean distance from the median of each quadrant of the Valence-Arousal plane is converted to a weight, and the two factors are reflected when adjusting the amount of learning data. The performance of the proposed algorithm is verified through the degree of improvement of emotion recognition rate using ASCERTAIN dataset.",
딥러닝 기반 동해 고해상도 해빙 탐지와 마이크로파 자료와의 비교,서울대학교 논문은 저작권에 의해 보호받습니다.,"지구 시스템의 기본 구성 요소 중 하나인 해빙은 그린란드 빙하와 더불어 지구 온난화가 얼마나 진행되었고, 어느 정도로 심각한지 알려주는 지표로 대규모 환경 변화와 미래 기후 예측에 있어 무시 할 수 없는 변수이다. 1970년대 후반 수동 마이크로파(passive microwave, PMW)를 이용한 해빙 원격 탐사법이 제안된 이후로 현재까지 많은 연구들이 수행되고 있다.
동해 북부 연안과 타타르 해협에 형성되는 해빙은 플랑크톤의 번성과 해양 심충 순환을 유도하여 주변 해양 환경과 생태계에 큰 영향을 주고 있다. 본 연구에서는 1988년부터 30년간의 북반구 일평균 해빙 농도 자료를 활용하여 해빙의 시간에 따른 변동성을 살펴보았으며, Landsat 8 OLI/TIRS L1 영상 자료를 활용하여 해빙을 탐지하고, 탐지된 해빙과 수동마이크로파 해빙 농도 자료를 비교하였다. Landsat 8 영상에서의 해빙 탐지는 켤레 기울기 지표 역전파 (Scaled Conjugate Gradient backpropagation) 알고리즘으로 학습한 다중 퍼셉트론 신경망을 활용하였다.
타타르 해협 일대 지역은 고농도 해빙이 꾸준히 분호하고 있는 지역으로 10월중 형성되기 시작하여 여름인 7월 중에 급격히 소멸된다. 반면 연해주 해안 일대는 해빙이 주로 연안에 붙어 얇은 해빙으로 형성되며, 12월 중에 형성되어 평균 해빙농도 최고 15% 이하로 매우 옅게 형성되나, 봄철까지 일부 유지되는 것으로 나타난다.
각 층에서 14개, 8개, 4개의 뉴런으로 구성된 신경망을 학습시켜 Landsat 8 영상에서 해빙을 탐지하는 과정을 수립하였으며, 학습 결과 해빙의 경계를 잘 구분하여 주는 것으로 사료된다.
Landsat 8 자료를 이용하여 PMW 해빙 자료의 격자와 통일한 뒤 상호 비교 하였을 때, 구름에 의한 오차와 육지로 오염된 격자에 의한 오차가 나타났다.

Sea ice, one of the basic component of global climate system, is an indicator of how much global warming has progressed and how serious it is. And it is undeniable variable in large-scale environmental changes and prediction of future climate conditions. Since remote sensing of sea ice using passive microwave (PMW) has been proposed in the late 1970s, many studies have been conducted so far.
The sea ice formed on the northern part of the East Sea and the Tatar Straits induces not only the prosperity of the plankton but also the deep ocean circulation, which has a great influence on the surrounding marine environment and ecosystems.
In this study temporal variability of daily passive microwave sea ice concentrations data were estimated on northern hemisphere from 1988 to 2017(30 years). And detected sea ice using Landsat 8 OL I/ TIRS L1 images were compared with passive microwave sea ice concentration data. Sea ice detection in Landsat 8 images utilised a multi-perceptual neural network trained from the scaled conjugate gradient backpropagation algorithm.
The area around Tatar Strait is steadily covered with high-concentration sea ice. It begins to form in October and rapidly disappears during summer in July. On the other hand Primorye coastal sea ice area is mainly formed as a thin ice attached to the coast. It is formed in December and has a maximum of less than 15% of the average concentration, but it remains until the spring.
The neural network consisting of 14, 8, 4 neurons was trained and the process of detecting the sea ice in the Landsat 8 image was established.
When the Landsat 8 data were compared with the grids of the PMW sea ice data, there was an error due to clouds and an error due to contaminated grids on land.","#해빙, #수동 마이크로파, #Landsat 8 OLI/TIRS, #켤레 기울기 지표 역전파 알고리즘"
고속화도로 자율주행을 위한 영상 기반 딥러닝(DNN) 활용 ‘차로 위치 예측 및 변경 시스템’에 관한 연구,2019,"고속화도로에서 자율주행 차량이 적절한 시기에 출구를 빠져나가기 위해서 자기 차로 위치 판단은 중요한 요소이다. 사람의 눈은 넓은 시야를 갖고 있어 현재 몇 차로 위에 있는지 쉽게 알 수 있지만, 카메라를 통해 이를 파악하기 위해선 수많은 경우의 수가 프로그래밍 되어야 하며, 날씨에 의해 영상에서 차선이 불확실하게 보이게 되면 판단 오류가 생길 수 있다. GNSS와 INS로 차량 위치 예측을 하기에는 음영지역(빌딩 사이, 터널 안, 고가 아래 등)에서는 신호를 받기 힘들며 정밀도로지도를 사용하면 쉽게 해결될 수 있지만 전 세계에 구축하기에는 앞으로 얼마만큼의 시간이 걸릴지 모른다는 문제점들이 있다.
본 연구는 다른 센서보다 상대적으로 저렴한 단안 카메라를 기반으로 기계학습을 적용하여 출구가 있는 고속 및 고속화도로에서 현재 자율주행차가 몇 차로에 있는지 파악하고 바로 옆 차선이 점, 실선인지 판단하여 이동 가능한 차선인지, 불가능한 차선인지 파악한다.
결과적으로 단안 카메라를 이용하여 차로 위치를 파악하게 되면 고가의 센서나 많은 노동력과 시간을 사용해 현재 자기 차량의 차로를 검출하는 단점들을 보완할 수 있으며, 궁극적으로 출구의 위도를 파악하여 사전에 출구까지의 효율적인 전역 경로를 생성할 수 있으며, 자율주행 차량뿐만이 아닌 사람이 운전하는 비 자율주행 차량에서도 내 차로 위치를 파악해 출구로 빠져나가기 전에 차로를 이동해야 하는 알림을 주어 길을 잘못 들어서는 것을 미리 예방할 수 있을 것이다.

In autonomous driving, determining the position of the lane of the vehicle on roads is an important factor. The human eye has a wide field of view, so it is easy to see how many lanes are on the current road, but a number of cases have to be programmed in order to catch it through the camera, if the lane is vague to see due to sunlight or disturbance. Also, there would be signal disconnection errors in predicting with GPS signals and it is difficult to receive signals in shaded areas (between buildings, under tunnels, high elevations, etc.). Another problem nowadays is that we do not know how long it will take to build maps around the world with precision.
The purpose of this study is to find where autonomous vehicle is now located on the highway and expressway roads with applying machine learning based on one single camera image for autonomous vehicle. Also, it can be determined whether the lines next to the car are movable lines or not. Experiments have been carried out with a real autonomous vehicle.
As a result, it is possible to identify the position of a car by using a monocular camera, to compensate for the disadvantage of detecting a lane of a current car by using an expensive sensor or a lot of labor and time. Furthermore, it will also give information to normal car that we drive about a warning system to alert for us to move the lane before approaching exit, which will prevent you from getting in the wrong way.",
DNA 프로모터 및 RNA 스플라이싱 시퀀스 분석을 위한 딥러닝 모델 개발,2019,"Progress in sequencing technologies in recent years has resulted in a massive growth of genomic data. Interpretation of these data is needed as it paves the way for a complete understanding of all function and interactions of the genome. However, deciphering the complexity and sheer amount of information contained in such data requires the use of techniques capable of identifying highly complex patterns in large datasets.
A growing number of applications introduced statistical models and tools to study the genomic dataset. However, most of these applications use hand-crafted features in their design. Handcrafted features are usually not robust and difficult to construct, as this requires specific knowledge of the domain. Therefore, automated features selection based methods are required.
In the other hand, artificial intelligence (AI) has advanced rapidly, and now different machine learning based approaches demonstrate state-of-the-art per- formance in various fields and tasks. Accordingly, the application of machine learning in bioinformatics to gain insight from genomic data has been empha- sized. Using deep learning approaches (i.e. a subfield of machine learning) en- ables automatic extraction of both low and high-level features directly from the dataset without any need to have domain knowledge. Therefore, we embrace the potential that deep learning holds for understanding the genomic dataset.
This thesis aims towards the study of prediction and classification of ge- nomic sequences using deep learning. Through data mining and machine learning techniques, we trained various deep learning based models to perform two different tasks. The first task consists of quantifying alternative splicing through predicting Percent Spliced in (PSI) from RNA seq data. We have in- troduced a novel method for learning distributed feature representation from the cassette exons through the training of two NLP techniques word2vec and doc2vec. Next, these features were used to train a convolutional neural net- work and multilayer perceptron models. The second task consists of predicting the short eukaryote promoter sequences in case of human and mouse for both TATA and non-TATA promoter. In order to accomplish this task, we have de- veloped a deep learning model based on a combination of convolution neural network and bidirectional LSTM called DeePromoter. With this work, we are able to promote the use of this type of technologies to create new tools that could handle large amounts of biological data, further improve knowledge in the field of gene prediction.","#Alternative splicing, #Promoter sequences, #Deep learning, #Bioinformatics"
웹 어플리케이션에 대한 딥러닝 기반의 침입탐지시스템 설계 및 구현,2019,"최근 지능정보기술의 발달로 네트워크와 서비스가 서로 융합되어 진화하고 있으며 분산기술을 이용하여 컴퓨터 자원을 효율적으로 공유함에 따라 방대한 데이터의 효과적인 분석이 가능하게 되었다.
이것은 다른 한편으로 공격자에게 수 많은 보안위협의 경로를 제공하고 있는 것이 현실이다. 특히, 각 기관이나 기업에서 운영하고 있는 웹 서비스는 단순한 정보전달이나 홍보 목적외에도 국민이나 고객의 알권리, 마케팅, 개인정보전달 등 그 사용도가 높아지고 있다.
웹 서비스에 대한 사이버 침해공격이 발생하게 되면 기관이나 기업의 이미지 실추는 물론 신뢰도 하락 등 직접적, 간접적으로 매우 심각한 상황으로 전개되는 것이 일반적이다.
글로벌 보안업체나 연구단체에서 최근 발표한 어플리케이션 취약점에 대한 다양한 통계 보고서에서도 주요 웹서비스 취약점별 공격건수가 꾸준히 증가하는 것을 확인할 수 있다. 이러한 다양하고 지능화되는 웹 서비스 공격을 탐지하기 위해서는 보다 효과적인 보안위협 탐지 알고리즘의 개발이 요구된다.
이처럼 다변화하는 공격에 대한 실시간 대응책의 필요성이 제기되면서 보다 지능적인 침입탐지 모델의 설계를 위해 최근에는 일반적인 기계학습 기법을 넘어서 심층신경망 기술을 적용하기 위한 노력들을 확인할 수 있다.
그러나 현재까지 기계학습 또는 심층신경망의 보안위협탐지 모델과 관련된 연구들을 살펴보면 학습을 위한 고품질의 샘플데이터 확보가 어려우며, 데이터의 공격 유형이 TCP/IP 모델의 하위 계층인 네트워크 또는 전송계층에서 발생하는 디도스 공격이나 정보시스템 스캐닝 등 상대적으로 위협예측이 쉬운 특정 공격에 집중되어 있다.
따라서 본 논문에서는 다양한 공격경로로 사용되는 웹 서비스 프로토콜(HTTP)의 복잡한 구문 형태에 CNN과 RNN, 이 둘을 조합한 C-RNN 등의 심층신경망 알고리즘을 적용하여 침입탐지 성능을 평가한 결과 현재 보안시스템에서 탐지하기 어려운 사이버 위협에 우수한 침입탐지 성능을 나타냈다.

Recently, with the development of intelligent information technology, networks and services are evolving together and efficient sharing of computer resources using distributed technology enables efficient analysis of vast amounts of data.
On the other hand, this provides a path for a number of security threats to attackers. Especially, the web service operated by each organization or corporation is used not only for information transmission and promotion, but also for the right of citizens and customers, marketing, and personal information transmission.
If a cyber attack occurs on a Web service, it will generally worsen to a serious situation directly or indirectly, such as a drop in the image of institutions and companies as well as a decrease in reliability.
Various statistical reports on vulnerabilities in web applications recently released by global security companies and research organizations show that the number of attacks by major web service vulnerabilities has steadily increased.
In order to detect such various and intelligent web service attacks, it is required to develop a more effective security threat detection algorithm.
As the necessity of real-time countermeasures against such diversified attacks is raised, efforts to apply the deep-neural network technology beyond the general machine learning technique can be confirmed recently for designing a more intelligent intrusion detection model.
However, to date, it is difficult to obtain high-quality sample data for learning by studying the security threat detection model of machine-learning or deep-neural network. It is focused on specific attacks that are relatively easy to predict, such as DDOS attacks or simple system scans.
In this paper, we evaluate the intrusion detection performance by applying the deep-neural network algorithm to the cyber threat response limit of the current security system and the intrusion detection model to overcome it in the complex syntax form of the web service protocol(HTTP)",
딥러닝을 이용한 RNA 스플라이싱 특성 예측,2019,"Alternative splicing (AS) is the process of combining different parts of
the pre-mRNA to produce diverse transcripts and eventually different
protein products from a single gene. In computational biology field, researchers
try to understand AS behavior and regulation using computational
models known as “Splicing Codes”. The final goal of these algorithms
is to make an in-silico prediction of AS outcome from genomic
sequence.
In this thesis, we develop a deep learning approach for categorizing
the major classes of AS namely alternatively skipped exons, alternative
5’ss, alternative 3’ss, and constitutively spliced exons based only on the sequence of the exon junctions.
The proposed approach significantly improves the prediction and the
obtained results reveal that constitutive exons have distinguishable local
characteristics from alternatively spliced exons.

Using the Motif visualization technique, we show that the trained
models learned to search for competitive alternative splice sites as well
as Motifs of important splicing factors with high precision.
Thus, the proposed approach greatly expands the opportunities to
improve alternative splicing modeling. In addition, a web-server for AS
events prediction has been developed based on the proposed method and
made available at https://home.jbnu.ac.kr/NSCL/dsc.htm","#Alternative splicing, #Deep learning, #DNA, #RNA"
영상개체인식을 위한 딥러닝 알고리즘 비교,동국대학교 논문은 저작권에 의해 보호받습니다.,"In the 4th industrial revolution period, not only deep learning but also AI skills have been developed and used in many fields. New Algorithms which is based on the deep learning skill are constantly being reported in computer vision at particular.

Some problems could not be solved with the existing ways but can be done with the deep learning skills.
Our research analyzed the several objects which were in images and compared the algorithm objects understanding with others individually in the accuracy.

The result was that the understanding of SSD and YOLO was better than that of Faster R-CNN.
It was proven that there was no difference in their detection rates, in special, according to the number of frames. However, all algorithms recognition rates are getting better when the objects are big. Instead, the recognition rate of YOLO was much lower than that of other algorithms when the objects were small.",
Multi-channel deep-learning based auto defect detection using 3D feature fused optical system : 3D 특징 융합 광학시스템을 이용한 다중 채널 딥러닝 기반 자동 결함 탐지 시스템,2019,"제조업 분야에서 제품의 품질 향상을 위하여 제품의 결함을 발견하는 작업은 매우 중요하다. 자동화 시스템 개발로 인하여 영상처리 및 인공지능을 이용한 결함검사 시스템이 많이 발전되고 이에 따라 결함 검사를 위한 조명 시스템 또한 발전하고 있지만, 표면의 빛 반사가 심한 주조물의 경우 조명에 따라 결함 정확도 저하와 같은 문제점이 발생되고 있다. 본 논문에서는 이러한 문제들을 해결하기 위해 phtometric stereo 기법의 조명 시스템을 설계하여 획득한 데이터를 인공지능에 적용한 자동 결함 탐지 시스템을 제안한다.

In order to improve the quality of products in the manufacturing sector, it is very important to find the defects of the products. Due to the development of the automation system, a lighting based defect inspection system using image processing and artificial intelligence has been developed. However, to tackle the issues of high reflection of some casting products. In this research, we propose an automatic defect detection system applying artificial intelligence to data obtained by designing a lighting system of photometric stereo method to solve these problems.","#Deep learning, #Optical system, #Machine vision, #defect detection"
